#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-11-10T01:11:54 [V7.32.5]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	protocol=ASU	
#INFO	request_date=2023-11-10T01:11:55	
#INFO	request_post=https://vizier.cds.unistra.fr//viz-bin/asu-tsv	
#-oc.form=dec
#-out.max=1000
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-nav=cat:J/A+A/537/A146&tab:{J/A+A/537/A146/tables}&tab:{J/A+A/537/A146/iso}&key:source=J/A+A/537/A146&HTTPPRM:&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&
#-source=J/A+A/537/A146/tables,J/A+A/537/A146/iso
#-order=I
#-out=Mini
#Mini=1.1
#-out=track
#track=track
#-out=Zini
#Zini=0.014
#-out=logL
#-out=logTe
#iso=iso
#
#INFO	contact=cds-question@unistra.fr	
#INFO	version=7.32.5	
#INFO	-out.max=1000	
#INFO	CatalogsExamined=2	
#  2 catalogues with potential matches were examined.
#

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	
#INFO	publisher=CDS	
#INFO	creator=Ekstrom S.	
#INFO	related_resource=bibcode:2012A&A...537A.146E	
#INFO	landing_page=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	
#INFO	publication_id=doi:10.26093/cds/vizier.35370146	
#INFO	publication_date=2012-04-03	
#INFO	curation_level=RESEARCH	
#INFO	rights=https://cds.unistra.fr/vizier-org/licences_vizier.html	
#Table	J_A_A_537_A146_tables:
#Name: J/A+A/537/A146/tables
#Title: Evolutionary tracks
#Column	Mini	(F6.2)	Initial mass	[ucd=phys.mass]
#Column	track	(a5)	Evolutionary trask for this mass	[ucd=meta.ref.url]
#Column	Zini	(F6.3)	[0.014] Initial metallicity	[ucd=phys.abund.Z]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
Mini	track	Zini	logL	logTe
  1.139	0.014	  0.266	3.789
  1.154	0.014	  0.293	3.791
  1.169	0.014	  0.320	3.793
  1.184	0.014	  0.347	3.795
  1.199	0.014	  0.373	3.796
  1.102	0.014	  0.189	3.783
  1.117	0.014	  0.218	3.786
  1.132	0.014	  0.247	3.788
  1.146	0.014	  0.275	3.790
  1.161	0.014	  0.302	3.792
  1.176	0.014	  0.330	3.794
  1.191	0.014	  0.356	3.796
  1.102	0.014	  0.234	3.783
  1.117	0.014	  0.262	3.784
  1.146	0.014	  0.316	3.787
  1.176	0.014	  0.367	3.789
  1.109	0.014	  0.242	3.784
  1.139	0.014	  0.298	3.787
  1.169	0.014	  0.352	3.788
  1.199	0.014	  0.405	3.789
  1.128	0.014	  0.337	3.783
  1.143	0.014	  0.380	3.786
  1.158	0.014	  0.424	3.787
  1.187	0.014	  0.499	3.788
  1.117	0.014	  0.303	3.781
  1.146	0.014	  0.364	3.781
  1.161	0.014	  0.402	3.782
  1.169	0.014	  0.426	3.784
  1.184	0.014	  0.488	3.786
  1.199	0.014	  0.530	3.786
  1.113	0.014	  0.404	3.777
  1.128	0.014	  0.449	3.776
  1.135	0.014	  0.471	3.775
  1.143	0.014	  0.494	3.773
  1.150	0.014	  0.516	3.771
  1.154	0.014	  0.528	3.769
  1.158	0.014	  0.538	3.767
  1.161	0.014	  0.548	3.765
  1.163	0.014	  0.552	3.763
  1.165	0.014	  0.556	3.761
  1.167	0.014	  0.559	3.759
  1.168	0.014	  0.560	3.758
  1.169	0.014	  0.561	3.757
  1.170	0.014	  0.562	3.755
  1.171	0.014	  0.562	3.754
  1.172	0.014	  0.562	3.752
  1.172	0.014	  0.561	3.750
  1.173	0.014	  0.560	3.748
  1.174	0.014	  0.558	3.746
  1.175	0.014	  0.557	3.745
  1.175	0.014	  0.556	3.744
  1.176	0.014	  0.554	3.743
  1.176	0.014	  0.552	3.741
  1.177	0.014	  0.550	3.740
  1.177	0.014	  0.548	3.739
  1.178	0.014	  0.546	3.737
  1.178	0.014	  0.543	3.736
  1.179	0.014	  0.541	3.734
  1.179	0.014	  0.538	3.733
  1.179	0.014	  0.536	3.731
  1.180	0.014	  0.533	3.730
  1.180	0.014	  0.530	3.728
  1.181	0.014	  0.528	3.726
  1.181	0.014	  0.525	3.725
  1.182	0.014	  0.522	3.723
  1.182	0.014	  0.520	3.721
  1.183	0.014	  0.517	3.719
  1.183	0.014	  0.516	3.718
  1.183	0.014	  0.514	3.717
  1.183	0.014	  0.513	3.716
  1.184	0.014	  0.511	3.714
  1.184	0.014	  0.510	3.713
  1.184	0.014	  0.509	3.712
  1.185	0.014	  0.508	3.710
  1.185	0.014	  0.507	3.708
  1.186	0.014	  0.506	3.706
  1.186	0.014	  0.508	3.705
  1.186	0.014	  0.511	3.703
  1.187	0.014	  0.514	3.702
  1.187	0.014	  0.516	3.700
  1.188	0.014	  0.520	3.699
  1.188	0.014	  0.525	3.698
  1.189	0.014	  0.530	3.696
  1.189	0.014	  0.534	3.695
  1.190	0.014	  0.540	3.694
  1.190	0.014	  0.546	3.692
  1.191	0.014	  0.552	3.691
  1.192	0.014	  0.567	3.690
  1.193	0.014	  0.602	3.688
  1.194	0.014	  0.620	3.687
  1.195	0.014	  0.638	3.685
  1.196	0.014	  0.656	3.684
  1.198	0.014	  0.702	3.683
  1.113	0.014	  0.395	3.778
  1.128	0.014	  0.442	3.776
  1.135	0.014	  0.466	3.775
  1.143	0.014	  0.490	3.773
  1.146	0.014	  0.502	3.772
  1.150	0.014	  0.514	3.770
  1.154	0.014	  0.526	3.769
  1.158	0.014	  0.537	3.766
  1.159	0.014	  0.542	3.765
  1.161	0.014	  0.547	3.764
  1.163	0.014	  0.551	3.762
  1.165	0.014	  0.555	3.760
  1.167	0.014	  0.559	3.758
  1.168	0.014	  0.560	3.757
  1.169	0.014	  0.561	3.756
  1.170	0.014	  0.562	3.754
  1.171	0.014	  0.562	3.753
  1.172	0.014	  0.562	3.751
  1.172	0.014	  0.562	3.749
  1.173	0.014	  0.562	3.748
  1.174	0.014	  0.561	3.746
  1.175	0.014	  0.559	3.744
  1.176	0.014	  0.558	3.742
  1.176	0.014	  0.556	3.741
  1.177	0.014	  0.555	3.740
  1.177	0.014	  0.554	3.739
  1.178	0.014	  0.553	3.738
  1.178	0.014	  0.551	3.737
  1.179	0.014	  0.550	3.735
  1.179	0.014	  0.548	3.734
  1.179	0.014	  0.546	3.732
  1.180	0.014	  0.543	3.731
  1.180	0.014	  0.540	3.729
  1.181	0.014	  0.538	3.727
  1.181	0.014	  0.535	3.725
  1.182	0.014	  0.532	3.723
  1.182	0.014	  0.530	3.721
  1.183	0.014	  0.527	3.719
  1.183	0.014	  0.524	3.717
  1.184	0.014	  0.522	3.715
  1.184	0.014	  0.519	3.713
  1.185	0.014	  0.517	3.711
  1.185	0.014	  0.515	3.709
  1.186	0.014	  0.514	3.707
  1.186	0.014	  0.513	3.705
  1.186	0.014	  0.513	3.703
  1.187	0.014	  0.514	3.702
  1.187	0.014	  0.516	3.700
  1.188	0.014	  0.518	3.698
  1.188	0.014	  0.522	3.697
  1.189	0.014	  0.526	3.696
  1.189	0.014	  0.531	3.695
  1.190	0.014	  0.536	3.694
  1.190	0.014	  0.542	3.693
  1.191	0.014	  0.548	3.692
  1.192	0.014	  0.562	3.690
  1.193	0.014	  0.577	3.688
  1.193	0.014	  0.594	3.687
  1.194	0.014	  0.612	3.686
  1.196	0.014	  0.654	3.684
  1.198	0.014	  0.702	3.682
  1.199	0.014	  0.728	3.681
  1.100	0.014	  0.433	3.709
  1.100	0.014	  0.433	3.708
  1.100	0.014	  0.433	3.706
  1.101	0.014	  0.436	3.705
  1.101	0.014	  0.438	3.703
  1.101	0.014	  0.440	3.701
  1.102	0.014	  0.443	3.699
  1.102	0.014	  0.448	3.698
  1.103	0.014	  0.454	3.696
  1.103	0.014	  0.459	3.695
  1.104	0.014	  0.467	3.693
  1.104	0.014	  0.474	3.692
  1.105	0.014	  0.481	3.691
  1.106	0.014	  0.499	3.689
  1.107	0.014	  0.519	3.688
  1.108	0.014	  0.540	3.686
  1.108	0.014	  0.563	3.685
  1.110	0.014	  0.613	3.683
  1.112	0.014	  0.669	3.681
  1.113	0.014	  0.699	3.680
  1.114	0.014	  0.732	3.679
  1.116	0.014	  0.803	3.677
  1.117	0.014	  0.843	3.676
  1.118	0.014	  0.886	3.674
  1.119	0.014	  0.933	3.672
  1.119	0.014	  0.958	3.672
  1.120	0.014	  0.983	3.670
  1.120	0.014	  1.012	3.669
  1.121	0.014	  1.041	3.668
  1.121	0.014	  1.070	3.667
  1.122	0.014	  1.106	3.665
  1.122	0.014	  1.141	3.664
  1.122	0.014	  1.177	3.662
  1.123	0.014	  1.198	3.662
  1.123	0.014	  1.220	3.660
  1.123	0.014	  1.242	3.659
  1.123	0.014	  1.265	3.658
  1.124	0.014	  1.287	3.657
  1.124	0.014	  1.309	3.656
  1.124	0.014	  1.333	3.655
  1.124	0.014	  1.362	3.653
  1.125	0.014	  1.390	3.652
  1.125	0.014	  1.419	3.650
  1.125	0.014	  1.447	3.649
  1.125	0.014	  1.476	3.648
  1.126	0.014	  1.512	3.646
  1.127	0.014	  1.537	3.645
  1.127	0.014	  1.569	3.643
  1.127	0.014	  1.594	3.642
  1.127	0.014	  1.619	3.640
  1.127	0.014	  1.644	3.638
  1.128	0.014	  1.668	3.637
  1.128	0.014	  1.693	3.635
  1.128	0.014	  1.718	3.634
  1.128	0.014	  1.743	3.632
  1.128	0.014	  1.768	3.631
  1.128	0.014	  1.792	3.629
  1.128	0.014	  1.817	3.627
  1.128	0.014	  1.842	3.626
  1.129	0.014	  1.880	3.623
  1.129	0.014	  1.944	3.618
  1.129	0.014	  2.007	3.613
  1.129	0.014	  2.070	3.608
  1.129	0.014	  2.133	3.603
  1.129	0.014	  2.197	3.598
  1.129	0.014	  2.260	3.594
  1.129	0.014	  2.323	3.589
  1.129	0.014	  2.386	3.584
  1.130	0.014	  2.449	3.579
  1.130	0.014	  2.512	3.574
  1.130	0.014	  2.575	3.569
  1.130	0.014	  2.638	3.564
  1.100	0.014	  0.481	3.737
  1.100	0.014	  0.480	3.736
  1.101	0.014	  0.478	3.734
  1.101	0.014	  0.476	3.732
  1.102	0.014	  0.475	3.730
  1.102	0.014	  0.473	3.728
  1.102	0.014	  0.472	3.728
  1.103	0.014	  0.470	3.726
  1.103	0.014	  0.469	3.725
  1.103	0.014	  0.468	3.724
  1.103	0.014	  0.467	3.723
  1.104	0.014	  0.465	3.722
  1.104	0.014	  0.464	3.721
  1.104	0.014	  0.463	3.720
  1.104	0.014	  0.462	3.719
  1.105	0.014	  0.461	3.718
  1.105	0.014	  0.460	3.717
  1.105	0.014	  0.458	3.716
  1.105	0.014	  0.457	3.714
  1.105	0.014	  0.457	3.713
  1.106	0.014	  0.456	3.712
  1.106	0.014	  0.456	3.711
  1.106	0.014	  0.456	3.710
  1.106	0.014	  0.455	3.709
  1.107	0.014	  0.455	3.708
  1.107	0.014	  0.454	3.707
  1.107	0.014	  0.455	3.706
  1.107	0.014	  0.456	3.704
  1.108	0.014	  0.456	3.704
  1.108	0.014	  0.457	3.702
  1.108	0.014	  0.460	3.700
  1.109	0.014	  0.464	3.699
  1.109	0.014	  0.469	3.697
  1.110	0.014	  0.474	3.696
  1.110	0.014	  0.481	3.694
  1.111	0.014	  0.488	3.693
  1.111	0.014	  0.496	3.692
  1.112	0.014	  0.515	3.690
  1.113	0.014	  0.536	3.688
  1.114	0.014	  0.559	3.686
  1.115	0.014	  0.584	3.685
  1.116	0.014	  0.612	3.684
  1.117	0.014	  0.642	3.683
  1.118	0.014	  0.709	3.681
  1.119	0.014	  0.747	3.680
  1.120	0.014	  0.789	3.679
  1.121	0.014	  0.836	3.678
  1.122	0.014	  0.887	3.676
  1.123	0.014	  0.942	3.674
  1.124	0.014	  0.971	3.673
  1.124	0.014	  1.013	3.672
  1.125	0.014	  1.057	3.670
  1.125	0.014	  1.103	3.668

