#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-11-10T01:11:46 [V7.32.5]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	protocol=ASU	
#INFO	request_date=2023-11-10T01:11:46	
#INFO	request_post=https://vizier.cds.unistra.fr//viz-bin/asu-tsv	
#-oc.form=dec
#-out.max=1000
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-nav=cat:J/A+A/537/A146&tab:{J/A+A/537/A146/tables}&tab:{J/A+A/537/A146/iso}&key:source=J/A+A/537/A146&HTTPPRM:&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&
#-source=J/A+A/537/A146/tables,J/A+A/537/A146/iso
#-order=I
#-out=Mini
#Mini=1
#-out=track
#track=track
#-out=Zini
#Zini=0.014
#-out=logL
#-out=logTe
#iso=iso
#
#INFO	contact=cds-question@unistra.fr	
#INFO	version=7.32.5	
#INFO	-out.max=1000	
#INFO	CatalogsExamined=2	
#  2 catalogues with potential matches were examined.
#

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	
#INFO	publisher=CDS	
#INFO	creator=Ekstrom S.	
#INFO	related_resource=bibcode:2012A&A...537A.146E	
#INFO	landing_page=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	
#INFO	publication_id=doi:10.26093/cds/vizier.35370146	
#INFO	publication_date=2012-04-03	
#INFO	curation_level=RESEARCH	
#INFO	rights=https://cds.unistra.fr/vizier-org/licences_vizier.html	
#Table	J_A_A_537_A146_tables:
#Name: J/A+A/537/A146/tables
#Title: Evolutionary tracks
#Column	Mini	(F6.2)	Initial mass	[ucd=phys.mass]
#Column	track	(a5)	Evolutionary trask for this mass	[ucd=meta.ref.url]
#Column	Zini	(F6.3)	[0.014] Initial metallicity	[ucd=phys.abund.Z]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
Mini	track	Zini	logL	logTe
  1.083	0.014	  0.031	3.775
  1.091	0.014	  0.045	3.777
  1.098	0.014	  0.060	3.779
  1.105	0.014	  0.073	3.780
  1.120	0.014	  0.097	3.783
  1.135	0.014	  0.121	3.785
  1.150	0.014	  0.144	3.788
  1.165	0.014	  0.168	3.790
  1.180	0.014	  0.191	3.793
  1.195	0.014	  0.213	3.795
  1.210	0.014	  0.236	3.798
  1.225	0.014	  0.258	3.800
  1.240	0.014	  0.280	3.802
  1.254	0.014	  0.303	3.805
  1.262	0.014	  0.315	3.806
  1.269	0.014	  0.328	3.808
  1.277	0.014	  0.340	3.810
  1.284	0.014	  0.353	3.811
  1.292	0.014	  0.365	3.813
  1.307	0.014	  0.390	3.816
  1.321	0.014	  0.414	3.819
  1.336	0.014	  0.438	3.822
  1.351	0.014	  0.462	3.825
  1.359	0.014	  0.473	3.826
  1.366	0.014	  0.484	3.828
  1.374	0.014	  0.495	3.830
  1.381	0.014	  0.506	3.831
  1.389	0.014	  0.517	3.833
  1.396	0.014	  0.528	3.834
  1.403	0.014	  0.539	3.836
  1.411	0.014	  0.550	3.838
  1.418	0.014	  0.560	3.839
  1.433	0.014	  0.581	3.843
  1.448	0.014	  0.602	3.846
  1.463	0.014	  0.623	3.849
  1.478	0.014	  0.644	3.852
  1.493	0.014	  0.664	3.855
  1.508	0.014	  0.684	3.859
  1.523	0.014	  0.703	3.863
  1.538	0.014	  0.721	3.867
  1.552	0.014	  0.740	3.871
  1.567	0.014	  0.758	3.875
  1.575	0.014	  0.767	3.877
  1.582	0.014	  0.776	3.879
  1.590	0.014	  0.785	3.881
  1.605	0.014	  0.803	3.885
  1.619	0.014	  0.821	3.889
  1.634	0.014	  0.838	3.893
  1.649	0.014	  0.856	3.897
  1.664	0.014	  0.873	3.901
  1.679	0.014	  0.890	3.905
  1.694	0.014	  0.907	3.908
  1.709	0.014	  0.923	3.912
  1.724	0.014	  0.939	3.915
  1.739	0.014	  0.955	3.919
  1.754	0.014	  0.970	3.922
  1.768	0.014	  0.986	3.925
  1.783	0.014	  1.001	3.928
  1.798	0.014	  1.016	3.932
  1.813	0.014	  1.031	3.935
  1.828	0.014	  1.046	3.938
  1.843	0.014	  1.060	3.941
  1.858	0.014	  1.075	3.944
  1.873	0.014	  1.090	3.947
  1.888	0.014	  1.104	3.950
  1.903	0.014	  1.118	3.954
  1.917	0.014	  1.132	3.956
  1.932	0.014	  1.146	3.960
  1.947	0.014	  1.160	3.962
  1.962	0.014	  1.174	3.965
  1.977	0.014	  1.188	3.968
  1.992	0.014	  1.202	3.971
  1.001	0.014	 -0.136	3.755
  1.009	0.014	 -0.120	3.756
  1.016	0.014	 -0.105	3.758
  1.023	0.014	 -0.090	3.760
  1.031	0.014	 -0.074	3.762
  1.038	0.014	 -0.059	3.764
  1.046	0.014	 -0.044	3.765
  1.053	0.014	 -0.030	3.767
  1.061	0.014	 -0.015	3.769
  1.068	0.014	  0.000	3.771
  1.076	0.014	  0.014	3.772
  1.083	0.014	  0.028	3.774
  1.091	0.014	  0.043	3.776
  1.098	0.014	  0.057	3.778
  1.105	0.014	  0.070	3.779
  1.120	0.014	  0.094	3.782
  1.135	0.014	  0.117	3.784
  1.150	0.014	  0.141	3.786
  1.165	0.014	  0.164	3.789
  1.180	0.014	  0.187	3.791
  1.195	0.014	  0.209	3.794
  1.210	0.014	  0.231	3.796
  1.225	0.014	  0.253	3.799
  1.240	0.014	  0.275	3.801
  1.254	0.014	  0.298	3.803
  1.262	0.014	  0.310	3.805
  1.269	0.014	  0.322	3.806
  1.277	0.014	  0.335	3.808
  1.284	0.014	  0.347	3.809
  1.292	0.014	  0.359	3.810
  1.299	0.014	  0.371	3.812
  1.314	0.014	  0.395	3.815
  1.329	0.014	  0.419	3.817
  1.344	0.014	  0.442	3.820
  1.359	0.014	  0.465	3.823
  1.374	0.014	  0.486	3.826
  1.389	0.014	  0.507	3.828
  1.403	0.014	  0.528	3.831
  1.418	0.014	  0.549	3.834
  1.433	0.014	  0.570	3.836
  1.448	0.014	  0.590	3.839
  1.463	0.014	  0.610	3.841
  1.478	0.014	  0.630	3.844
  1.493	0.014	  0.650	3.846
  1.508	0.014	  0.669	3.850
  1.523	0.014	  0.688	3.854
  1.538	0.014	  0.707	3.857
  1.552	0.014	  0.726	3.861
  1.567	0.014	  0.744	3.865
  1.582	0.014	  0.763	3.869
  1.597	0.014	  0.781	3.872
  1.612	0.014	  0.799	3.876
  1.627	0.014	  0.817	3.880
  1.642	0.014	  0.834	3.883
  1.657	0.014	  0.852	3.887
  1.672	0.014	  0.869	3.890
  1.687	0.014	  0.886	3.894
  1.701	0.014	  0.903	3.897
  1.716	0.014	  0.919	3.901
  1.731	0.014	  0.935	3.904
  1.746	0.014	  0.951	3.908
  1.761	0.014	  0.966	3.911
  1.776	0.014	  0.982	3.914
  1.791	0.014	  0.997	3.917
  1.806	0.014	  1.012	3.921
  1.821	0.014	  1.027	3.924
  1.836	0.014	  1.042	3.927
  1.850	0.014	  1.056	3.930
  1.865	0.014	  1.071	3.933
  1.880	0.014	  1.086	3.936
  1.895	0.014	  1.100	3.939
  1.910	0.014	  1.114	3.942
  1.925	0.014	  1.128	3.946
  1.940	0.014	  1.142	3.948
  1.955	0.014	  1.156	3.952
  1.970	0.014	  1.170	3.954
  1.985	0.014	  1.184	3.957
  1.999	0.014	  1.198	3.960
  1.001	0.014	 -0.136	3.755
  1.009	0.014	 -0.120	3.757
  1.016	0.014	 -0.104	3.758
  1.023	0.014	 -0.089	3.760
  1.031	0.014	 -0.074	3.762
  1.038	0.014	 -0.058	3.764
  1.046	0.014	 -0.043	3.766
  1.053	0.014	 -0.028	3.768
  1.061	0.014	 -0.013	3.770
  1.068	0.014	  0.002	3.772
  1.076	0.014	  0.016	3.773
  1.083	0.014	  0.031	3.775
  1.091	0.014	  0.045	3.777
  1.098	0.014	  0.060	3.779
  1.105	0.014	  0.073	3.780
  1.120	0.014	  0.097	3.783
  1.135	0.014	  0.121	3.785
  1.150	0.014	  0.144	3.788
  1.165	0.014	  0.168	3.790
  1.180	0.014	  0.191	3.793
  1.195	0.014	  0.213	3.795
  1.210	0.014	  0.236	3.798
  1.225	0.014	  0.258	3.800
  1.240	0.014	  0.280	3.802
  1.254	0.014	  0.303	3.805
  1.262	0.014	  0.315	3.806
  1.269	0.014	  0.328	3.808
  1.277	0.014	  0.340	3.810
  1.284	0.014	  0.353	3.811
  1.292	0.014	  0.365	3.813
  1.307	0.014	  0.390	3.816
  1.321	0.014	  0.414	3.819
  1.336	0.014	  0.438	3.822
  1.351	0.014	  0.462	3.825
  1.359	0.014	  0.473	3.826
  1.366	0.014	  0.484	3.828
  1.374	0.014	  0.495	3.830
  1.381	0.014	  0.506	3.831
  1.389	0.014	  0.517	3.833
  1.396	0.014	  0.528	3.834
  1.403	0.014	  0.539	3.836
  1.411	0.014	  0.550	3.838
  1.418	0.014	  0.560	3.839
  1.433	0.014	  0.581	3.843
  1.448	0.014	  0.602	3.846
  1.463	0.014	  0.623	3.849
  1.478	0.014	  0.644	3.852
  1.493	0.014	  0.664	3.855
  1.508	0.014	  0.684	3.859
  1.523	0.014	  0.703	3.863
  1.538	0.014	  0.721	3.867
  1.552	0.014	  0.740	3.871
  1.567	0.014	  0.758	3.875
  1.575	0.014	  0.767	3.877
  1.582	0.014	  0.776	3.879
  1.590	0.014	  0.785	3.881
  1.605	0.014	  0.803	3.885
  1.619	0.014	  0.821	3.889
  1.634	0.014	  0.838	3.893
  1.649	0.014	  0.856	3.897
  1.664	0.014	  0.873	3.901
  1.679	0.014	  0.890	3.905
  1.694	0.014	  0.907	3.908
  1.709	0.014	  0.923	3.912
  1.724	0.014	  0.939	3.915
  1.739	0.014	  0.955	3.919
  1.754	0.014	  0.970	3.922
  1.768	0.014	  0.986	3.925
  1.783	0.014	  1.001	3.928
  1.798	0.014	  1.016	3.932
  1.813	0.014	  1.031	3.935
  1.828	0.014	  1.046	3.938
  1.843	0.014	  1.060	3.941
  1.858	0.014	  1.075	3.944
  1.873	0.014	  1.090	3.947
  1.888	0.014	  1.104	3.950
  1.903	0.014	  1.118	3.954
  1.917	0.014	  1.132	3.956
  1.932	0.014	  1.146	3.960
  1.947	0.014	  1.160	3.962
  1.962	0.014	  1.174	3.965
  1.977	0.014	  1.188	3.968
  1.992	0.014	  1.202	3.971
  1.001	0.014	 -0.136	3.755
  1.009	0.014	 -0.120	3.756
  1.016	0.014	 -0.105	3.758
  1.023	0.014	 -0.090	3.760
  1.031	0.014	 -0.074	3.762
  1.038	0.014	 -0.059	3.764
  1.046	0.014	 -0.044	3.765
  1.053	0.014	 -0.030	3.767
  1.061	0.014	 -0.015	3.769
  1.068	0.014	  0.000	3.771
  1.076	0.014	  0.014	3.772
  1.083	0.014	  0.028	3.774
  1.091	0.014	  0.043	3.776
  1.098	0.014	  0.057	3.778
  1.105	0.014	  0.070	3.779
  1.120	0.014	  0.094	3.782
  1.135	0.014	  0.117	3.784
  1.150	0.014	  0.141	3.786
  1.165	0.014	  0.164	3.789
  1.180	0.014	  0.187	3.791
  1.195	0.014	  0.209	3.794
  1.210	0.014	  0.231	3.796
  1.225	0.014	  0.253	3.799
  1.240	0.014	  0.275	3.801
  1.254	0.014	  0.298	3.803
  1.262	0.014	  0.310	3.805
  1.269	0.014	  0.322	3.806
  1.277	0.014	  0.335	3.808
  1.284	0.014	  0.347	3.809
  1.292	0.014	  0.359	3.810
  1.299	0.014	  0.371	3.812
  1.314	0.014	  0.395	3.815
  1.329	0.014	  0.419	3.817
  1.344	0.014	  0.442	3.820
  1.359	0.014	  0.465	3.823
  1.374	0.014	  0.486	3.826
  1.389	0.014	  0.507	3.828
  1.403	0.014	  0.528	3.831
  1.418	0.014	  0.549	3.834
  1.433	0.014	  0.570	3.836
  1.448	0.014	  0.590	3.839
  1.463	0.014	  0.610	3.841
  1.478	0.014	  0.630	3.844
  1.493	0.014	  0.650	3.846
  1.508	0.014	  0.669	3.850
  1.523	0.014	  0.688	3.854
  1.538	0.014	  0.707	3.857
  1.552	0.014	  0.726	3.861
  1.567	0.014	  0.744	3.865
  1.582	0.014	  0.763	3.869
  1.597	0.014	  0.781	3.872
  1.612	0.014	  0.799	3.876
  1.627	0.014	  0.817	3.880
  1.642	0.014	  0.834	3.883
  1.657	0.014	  0.852	3.887
  1.672	0.014	  0.869	3.890
  1.687	0.014	  0.886	3.894
  1.701	0.014	  0.903	3.897
  1.716	0.014	  0.919	3.901
  1.731	0.014	  0.935	3.904
  1.746	0.014	  0.951	3.908
  1.761	0.014	  0.966	3.911
  1.776	0.014	  0.982	3.914
  1.791	0.014	  0.997	3.917
  1.806	0.014	  1.012	3.921
  1.821	0.014	  1.027	3.924
  1.836	0.014	  1.042	3.927
  1.850	0.014	  1.056	3.930
  1.865	0.014	  1.071	3.933
  1.880	0.014	  1.086	3.936
  1.895	0.014	  1.100	3.939
  1.910	0.014	  1.114	3.942
  1.925	0.014	  1.128	3.946
  1.940	0.014	  1.142	3.948
  1.955	0.014	  1.156	3.952
  1.970	0.014	  1.170	3.954
  1.985	0.014	  1.184	3.957
  1.999	0.014	  1.198	3.960
  1.001	0.014	 -0.136	3.755
  1.009	0.014	 -0.120	3.757
  1.016	0.014	 -0.104	3.758
  1.023	0.014	 -0.089	3.760
  1.031	0.014	 -0.074	3.762
  1.038	0.014	 -0.058	3.764
  1.046	0.014	 -0.043	3.766
  1.053	0.014	 -0.028	3.768
  1.061	0.014	 -0.013	3.770
  1.068	0.014	  0.002	3.772
  1.076	0.014	  0.016	3.773
  1.083	0.014	  0.031	3.775
  1.091	0.014	  0.045	3.777
  1.098	0.014	  0.060	3.779
  1.105	0.014	  0.073	3.780
  1.120	0.014	  0.097	3.783
  1.135	0.014	  0.121	3.785
  1.150	0.014	  0.144	3.788
  1.165	0.014	  0.168	3.790
  1.180	0.014	  0.191	3.793
  1.195	0.014	  0.213	3.795
  1.210	0.014	  0.236	3.798
  1.225	0.014	  0.258	3.800
  1.240	0.014	  0.280	3.802
  1.254	0.014	  0.303	3.805
  1.262	0.014	  0.315	3.806
  1.269	0.014	  0.328	3.808
  1.277	0.014	  0.340	3.810
  1.284	0.014	  0.353	3.811
  1.292	0.014	  0.365	3.813
  1.307	0.014	  0.390	3.816
  1.321	0.014	  0.414	3.819
  1.336	0.014	  0.438	3.822
  1.351	0.014	  0.462	3.825
  1.359	0.014	  0.473	3.826
  1.366	0.014	  0.484	3.828
  1.374	0.014	  0.495	3.830
  1.381	0.014	  0.506	3.831
  1.389	0.014	  0.517	3.833
  1.396	0.014	  0.528	3.834
  1.403	0.014	  0.539	3.836
  1.411	0.014	  0.550	3.838
  1.418	0.014	  0.560	3.839
  1.433	0.014	  0.581	3.843
  1.448	0.014	  0.602	3.846
  1.463	0.014	  0.623	3.849
  1.478	0.014	  0.644	3.852
  1.493	0.014	  0.664	3.855
  1.508	0.014	  0.684	3.859
  1.523	0.014	  0.703	3.863
  1.538	0.014	  0.721	3.867
  1.552	0.014	  0.740	3.871
  1.567	0.014	  0.758	3.875
  1.575	0.014	  0.767	3.877
  1.582	0.014	  0.776	3.879
  1.590	0.014	  0.785	3.881
  1.605	0.014	  0.803	3.885
  1.619	0.014	  0.821	3.889
  1.634	0.014	  0.838	3.893
  1.649	0.014	  0.856	3.897
  1.664	0.014	  0.873	3.901
  1.679	0.014	  0.890	3.905
  1.694	0.014	  0.907	3.908
  1.709	0.014	  0.923	3.912
  1.724	0.014	  0.939	3.915
  1.739	0.014	  0.955	3.919
  1.754	0.014	  0.970	3.922
  1.768	0.014	  0.986	3.925
  1.783	0.014	  1.001	3.928
  1.798	0.014	  1.016	3.932
  1.813	0.014	  1.031	3.935
  1.828	0.014	  1.046	3.938
  1.843	0.014	  1.060	3.941
  1.858	0.014	  1.075	3.944
  1.873	0.014	  1.090	3.947
  1.888	0.014	  1.104	3.950
  1.903	0.014	  1.118	3.954
  1.917	0.014	  1.132	3.956
  1.932	0.014	  1.146	3.960
  1.947	0.014	  1.160	3.962
  1.962	0.014	  1.174	3.965
  1.977	0.014	  1.188	3.968
  1.992	0.014	  1.202	3.971
  1.001	0.014	 -0.136	3.755
  1.009	0.014	 -0.120	3.756
  1.016	0.014	 -0.105	3.758
  1.023	0.014	 -0.090	3.760
  1.031	0.014	 -0.074	3.762
  1.038	0.014	 -0.059	3.764
  1.046	0.014	 -0.044	3.765
  1.053	0.014	 -0.030	3.767
  1.061	0.014	 -0.015	3.769
  1.068	0.014	  0.000	3.771
  1.076	0.014	  0.014	3.772
  1.083	0.014	  0.028	3.774
  1.091	0.014	  0.043	3.776
  1.098	0.014	  0.057	3.778
  1.105	0.014	  0.070	3.779
  1.120	0.014	  0.094	3.782
  1.135	0.014	  0.117	3.784
  1.150	0.014	  0.141	3.786
  1.165	0.014	  0.164	3.789
  1.180	0.014	  0.187	3.791
  1.195	0.014	  0.209	3.794
  1.210	0.014	  0.231	3.796
  1.225	0.014	  0.253	3.799
  1.240	0.014	  0.275	3.801
  1.254	0.014	  0.298	3.803
  1.262	0.014	  0.310	3.805
  1.269	0.014	  0.322	3.806
  1.277	0.014	  0.335	3.808
  1.284	0.014	  0.347	3.809
  1.292	0.014	  0.359	3.810
  1.299	0.014	  0.371	3.812
  1.314	0.014	  0.395	3.815
  1.329	0.014	  0.419	3.817
  1.344	0.014	  0.442	3.820
  1.359	0.014	  0.465	3.823
  1.374	0.014	  0.486	3.826
  1.389	0.014	  0.507	3.828
  1.403	0.014	  0.528	3.831
  1.418	0.014	  0.549	3.834
  1.433	0.014	  0.570	3.836
  1.448	0.014	  0.590	3.839
  1.463	0.014	  0.610	3.841
  1.478	0.014	  0.630	3.844
  1.493	0.014	  0.650	3.846
  1.508	0.014	  0.669	3.850
  1.523	0.014	  0.688	3.854
  1.538	0.014	  0.707	3.857
  1.552	0.014	  0.726	3.861
  1.567	0.014	  0.744	3.865
  1.582	0.014	  0.763	3.869
  1.597	0.014	  0.781	3.872
  1.612	0.014	  0.799	3.876
  1.627	0.014	  0.817	3.880
  1.642	0.014	  0.834	3.883
  1.657	0.014	  0.852	3.887
  1.672	0.014	  0.869	3.890
  1.687	0.014	  0.886	3.894
  1.701	0.014	  0.903	3.897
  1.716	0.014	  0.919	3.901
  1.731	0.014	  0.935	3.904
  1.746	0.014	  0.951	3.908
  1.761	0.014	  0.966	3.911
  1.776	0.014	  0.982	3.914
  1.791	0.014	  0.997	3.917
  1.806	0.014	  1.012	3.921
  1.821	0.014	  1.027	3.924
  1.836	0.014	  1.042	3.927
  1.850	0.014	  1.056	3.930
  1.865	0.014	  1.071	3.933
  1.880	0.014	  1.086	3.936
  1.895	0.014	  1.100	3.939
  1.910	0.014	  1.114	3.942
  1.925	0.014	  1.128	3.946
  1.940	0.014	  1.142	3.948
  1.955	0.014	  1.156	3.952
  1.970	0.014	  1.170	3.954
  1.985	0.014	  1.184	3.957
  1.999	0.014	  1.198	3.960
  1.001	0.014	 -0.136	3.755
  1.009	0.014	 -0.120	3.757
  1.016	0.014	 -0.104	3.758
  1.023	0.014	 -0.089	3.760
  1.031	0.014	 -0.074	3.762
  1.038	0.014	 -0.058	3.764
  1.046	0.014	 -0.043	3.766
  1.053	0.014	 -0.028	3.768
  1.061	0.014	 -0.013	3.770
  1.068	0.014	  0.002	3.772
  1.076	0.014	  0.016	3.773
  1.083	0.014	  0.031	3.775
  1.091	0.014	  0.045	3.777
  1.098	0.014	  0.060	3.779
  1.105	0.014	  0.073	3.780
  1.120	0.014	  0.097	3.783
  1.135	0.014	  0.121	3.785
  1.150	0.014	  0.144	3.788
  1.165	0.014	  0.168	3.790
  1.180	0.014	  0.191	3.793
  1.195	0.014	  0.213	3.795
  1.210	0.014	  0.236	3.798
  1.225	0.014	  0.258	3.800
  1.240	0.014	  0.280	3.802
  1.254	0.014	  0.303	3.805
  1.262	0.014	  0.315	3.806
  1.269	0.014	  0.328	3.808
  1.277	0.014	  0.340	3.810
  1.284	0.014	  0.353	3.811
  1.292	0.014	  0.365	3.813
  1.307	0.014	  0.390	3.816
  1.321	0.014	  0.414	3.819
  1.336	0.014	  0.438	3.822
  1.351	0.014	  0.462	3.825
  1.359	0.014	  0.473	3.826
  1.366	0.014	  0.484	3.828
  1.374	0.014	  0.495	3.830
  1.381	0.014	  0.506	3.831
  1.389	0.014	  0.517	3.833
  1.396	0.014	  0.528	3.834
  1.403	0.014	  0.539	3.836
  1.411	0.014	  0.550	3.838
  1.418	0.014	  0.560	3.839
  1.433	0.014	  0.581	3.843
  1.448	0.014	  0.602	3.846
  1.463	0.014	  0.623	3.849
  1.478	0.014	  0.644	3.852
  1.493	0.014	  0.664	3.855
  1.508	0.014	  0.684	3.859
  1.523	0.014	  0.703	3.863
  1.538	0.014	  0.721	3.867
  1.552	0.014	  0.740	3.871
  1.567	0.014	  0.758	3.875
  1.575	0.014	  0.767	3.877
  1.582	0.014	  0.776	3.879
  1.590	0.014	  0.785	3.881
  1.605	0.014	  0.803	3.885
  1.619	0.014	  0.821	3.889
  1.634	0.014	  0.838	3.893
  1.649	0.014	  0.856	3.897
  1.664	0.014	  0.873	3.901
  1.679	0.014	  0.890	3.905
  1.694	0.014	  0.907	3.908
  1.709	0.014	  0.923	3.912
  1.724	0.014	  0.939	3.915
  1.739	0.014	  0.955	3.919
  1.754	0.014	  0.970	3.922
  1.768	0.014	  0.986	3.925
  1.783	0.014	  1.001	3.928
  1.798	0.014	  1.016	3.932
  1.813	0.014	  1.031	3.935
  1.828	0.014	  1.046	3.938
  1.843	0.014	  1.060	3.941
  1.858	0.014	  1.075	3.944
  1.873	0.014	  1.090	3.947
  1.888	0.014	  1.104	3.950
  1.903	0.014	  1.118	3.954
  1.917	0.014	  1.132	3.956
  1.932	0.014	  1.146	3.960
  1.947	0.014	  1.160	3.962
  1.962	0.014	  1.174	3.965
  1.977	0.014	  1.188	3.968
  1.992	0.014	  1.202	3.971
  1.001	0.014	 -0.136	3.755
  1.009	0.014	 -0.120	3.756
  1.016	0.014	 -0.105	3.758
  1.023	0.014	 -0.090	3.760
  1.031	0.014	 -0.074	3.762
  1.038	0.014	 -0.059	3.764
  1.046	0.014	 -0.044	3.765
  1.053	0.014	 -0.030	3.767
  1.061	0.014	 -0.015	3.769
  1.068	0.014	  0.000	3.771
  1.076	0.014	  0.014	3.772
  1.083	0.014	  0.028	3.774
  1.091	0.014	  0.043	3.776
  1.098	0.014	  0.057	3.778
  1.105	0.014	  0.070	3.779
  1.120	0.014	  0.094	3.782
  1.135	0.014	  0.117	3.784
  1.150	0.014	  0.141	3.786
  1.165	0.014	  0.164	3.789
  1.180	0.014	  0.187	3.791
  1.195	0.014	  0.209	3.794
  1.210	0.014	  0.231	3.796
  1.225	0.014	  0.253	3.799
  1.240	0.014	  0.275	3.801
  1.254	0.014	  0.298	3.803
  1.262	0.014	  0.310	3.805
  1.269	0.014	  0.322	3.806
  1.277	0.014	  0.335	3.808
  1.284	0.014	  0.347	3.809
  1.292	0.014	  0.359	3.810
  1.299	0.014	  0.371	3.812
  1.314	0.014	  0.395	3.815
  1.329	0.014	  0.419	3.817
  1.344	0.014	  0.442	3.820
  1.359	0.014	  0.465	3.823
  1.374	0.014	  0.486	3.826
  1.389	0.014	  0.507	3.828
  1.403	0.014	  0.528	3.831
  1.418	0.014	  0.549	3.834
  1.433	0.014	  0.570	3.836
  1.448	0.014	  0.590	3.839
  1.463	0.014	  0.610	3.841
  1.478	0.014	  0.630	3.844
  1.493	0.014	  0.650	3.846
  1.508	0.014	  0.669	3.850
  1.523	0.014	  0.688	3.854
  1.538	0.014	  0.707	3.857
  1.552	0.014	  0.726	3.861
  1.567	0.014	  0.744	3.865
  1.582	0.014	  0.763	3.869
  1.597	0.014	  0.781	3.872
  1.612	0.014	  0.799	3.876
  1.627	0.014	  0.817	3.880
  1.642	0.014	  0.834	3.883
  1.657	0.014	  0.852	3.887
  1.672	0.014	  0.869	3.890
  1.687	0.014	  0.886	3.894
  1.701	0.014	  0.903	3.897
  1.716	0.014	  0.919	3.901
  1.731	0.014	  0.935	3.904
  1.746	0.014	  0.951	3.908
  1.761	0.014	  0.966	3.911
  1.776	0.014	  0.982	3.914
  1.791	0.014	  0.997	3.917
  1.806	0.014	  1.012	3.921
  1.821	0.014	  1.027	3.924
  1.836	0.014	  1.042	3.927
  1.850	0.014	  1.056	3.930
  1.865	0.014	  1.071	3.933
  1.880	0.014	  1.086	3.936
  1.895	0.014	  1.100	3.939
  1.910	0.014	  1.114	3.942
  1.925	0.014	  1.128	3.946
  1.940	0.014	  1.142	3.948
  1.955	0.014	  1.156	3.952
  1.970	0.014	  1.170	3.954
  1.985	0.014	  1.184	3.957
  1.999	0.014	  1.198	3.960
  1.001	0.014	 -0.136	3.755
  1.009	0.014	 -0.120	3.757
  1.016	0.014	 -0.104	3.758
  1.023	0.014	 -0.089	3.760
  1.031	0.014	 -0.074	3.762
  1.038	0.014	 -0.058	3.764
  1.046	0.014	 -0.043	3.766
  1.053	0.014	 -0.028	3.768
  1.061	0.014	 -0.013	3.770
  1.068	0.014	  0.002	3.772
  1.076	0.014	  0.016	3.773
  1.083	0.014	  0.031	3.775
  1.091	0.014	  0.045	3.777
  1.098	0.014	  0.060	3.779
  1.105	0.014	  0.073	3.780
  1.120	0.014	  0.097	3.783
  1.135	0.014	  0.121	3.785
  1.150	0.014	  0.144	3.788
  1.165	0.014	  0.168	3.790
  1.180	0.014	  0.191	3.793
  1.195	0.014	  0.213	3.795
  1.210	0.014	  0.236	3.798
  1.225	0.014	  0.258	3.800
  1.240	0.014	  0.280	3.802
  1.254	0.014	  0.303	3.805
  1.262	0.014	  0.315	3.806
  1.269	0.014	  0.328	3.808
  1.277	0.014	  0.340	3.810
  1.284	0.014	  0.353	3.811
  1.292	0.014	  0.365	3.813
  1.307	0.014	  0.390	3.816
  1.321	0.014	  0.414	3.819
  1.336	0.014	  0.438	3.822
  1.351	0.014	  0.462	3.825
  1.359	0.014	  0.473	3.826
  1.366	0.014	  0.484	3.828
  1.374	0.014	  0.495	3.830
  1.381	0.014	  0.506	3.831
  1.389	0.014	  0.517	3.833
  1.396	0.014	  0.528	3.834
  1.403	0.014	  0.539	3.836
  1.411	0.014	  0.550	3.838
  1.418	0.014	  0.560	3.839
  1.433	0.014	  0.581	3.843
  1.448	0.014	  0.602	3.846
  1.463	0.014	  0.623	3.849
  1.478	0.014	  0.644	3.852
  1.493	0.014	  0.664	3.855
  1.508	0.014	  0.684	3.859
  1.523	0.014	  0.703	3.863
  1.538	0.014	  0.721	3.867
  1.552	0.014	  0.740	3.871
  1.567	0.014	  0.758	3.875
  1.575	0.014	  0.767	3.877
  1.582	0.014	  0.776	3.879
  1.590	0.014	  0.785	3.881
  1.605	0.014	  0.803	3.885
  1.619	0.014	  0.821	3.889
  1.634	0.014	  0.838	3.893
  1.649	0.014	  0.856	3.897
  1.664	0.014	  0.873	3.901
  1.679	0.014	  0.890	3.905
  1.694	0.014	  0.907	3.908
  1.709	0.014	  0.923	3.912
  1.724	0.014	  0.939	3.915
  1.739	0.014	  0.955	3.919
  1.754	0.014	  0.970	3.922
  1.768	0.014	  0.986	3.925
  1.783	0.014	  1.001	3.928
  1.798	0.014	  1.016	3.932
  1.813	0.014	  1.031	3.935
  1.828	0.014	  1.046	3.938
  1.843	0.014	  1.060	3.941
  1.858	0.014	  1.075	3.944
  1.873	0.014	  1.090	3.947
  1.888	0.014	  1.104	3.950
