#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-11-09T23:52:02 [V7.32.5]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	protocol=ASU	
#INFO	request_date=2023-11-09T23:52:02	
#INFO	request_post=https://vizier.cds.unistra.fr//viz-bin/asu-tsv	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/537/A146&tab:{J/A+A/537/A146/tables}&tab:{J/A+A/537/A146/iso}&key:source=J/A+A/537/A146&HTTPPRM:&&-ref=VIZ654d5c4f1a99a0&-out.max=50&-out.form=HTML Table&-order=I&-oc.form=sexa&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&
#-source=J/A+A/537/A146/tables,J/A+A/537/A146/iso
#-order=I
#-out=Mini
#Mini=20
#track=track
#-out=Zini
#Zini=0.014
#-out=logL
#-out=logTe
#iso=iso
#
#INFO	contact=cds-question@unistra.fr	
#INFO	version=7.32.5	
#INFO	-out.max=unlimited	
#INFO	CatalogsExamined=2	
#  2 catalogues with potential matches were examined.
#

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	
#INFO	publisher=CDS	
#INFO	creator=Ekstrom S.	
#INFO	related_resource=bibcode:2012A&A...537A.146E	
#INFO	landing_page=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	
#INFO	publication_id=doi:10.26093/cds/vizier.35370146	
#INFO	publication_date=2012-04-03	
#INFO	curation_level=RESEARCH	
#INFO	rights=https://cds.unistra.fr/vizier-org/licences_vizier.html	
#Table	J_A_A_537_A146_tables:
#Name: J/A+A/537/A146/tables
#Title: Evolutionary tracks
#Column	Mini	(F6.2)	Initial mass	[ucd=phys.mass]
#Column	Zini	(F6.3)	[0.014] Initial metallicity	[ucd=phys.abund.Z]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
Mini	Zini	logL	logTe
 20.353	0.014	  5.149	3.765
 20.353	0.014	  5.149	3.767
 20.354	0.014	  5.149	3.769
 20.354	0.014	  5.149	3.772
 20.355	0.014	  5.149	3.774
 20.355	0.014	  5.149	3.776
 20.356	0.014	  5.149	3.779
 20.356	0.014	  5.149	3.781
 20.357	0.014	  5.149	3.780
 20.357	0.014	  5.149	3.777
 20.358	0.014	  5.149	3.775
 20.358	0.014	  5.149	3.772
 20.359	0.014	  5.148	3.770
 20.359	0.014	  5.148	3.767
 20.360	0.014	  5.148	3.766
 20.360	0.014	  5.148	3.765
 20.360	0.014	  5.148	3.763
 20.360	0.014	  5.148	3.762
 20.361	0.014	  5.148	3.762
 20.361	0.014	  5.148	3.764
 20.362	0.014	  5.148	3.766
 20.362	0.014	  5.148	3.768
 20.363	0.014	  5.148	3.770
 20.363	0.014	  5.148	3.772
 20.363	0.014	  5.148	3.774
 20.364	0.014	  5.148	3.776
 20.364	0.014	  5.149	3.778
 20.365	0.014	  5.149	3.780
 20.365	0.014	  5.149	3.782
 20.365	0.014	  5.149	3.784
 20.366	0.014	  5.149	3.786
 20.366	0.014	  5.149	3.788
 20.366	0.014	  5.149	3.790
 20.366	0.014	  5.149	3.792
 20.366	0.014	  5.149	3.794
 20.367	0.014	  5.149	3.796
 20.367	0.014	  5.149	3.798
 20.367	0.014	  5.149	3.799
 20.367	0.014	  5.149	3.801
 20.368	0.014	  5.149	3.803
 20.368	0.014	  5.149	3.805
 20.368	0.014	  5.149	3.807
 20.368	0.014	  5.149	3.809
 20.369	0.014	  5.149	3.811
 20.369	0.014	  5.149	3.813
 20.369	0.014	  5.149	3.815
 20.369	0.014	  5.149	3.817
 20.370	0.014	  5.149	3.820
 20.370	0.014	  5.149	3.822
 20.370	0.014	  5.149	3.824
 20.370	0.014	  5.149	3.827
 20.370	0.014	  5.149	3.829
 20.371	0.014	  5.149	3.831
 20.371	0.014	  5.149	3.834
 20.371	0.014	  5.149	3.836
 20.371	0.014	  5.149	3.838
 20.372	0.014	  5.149	3.841
 20.372	0.014	  5.149	3.843
 20.372	0.014	  5.149	3.846
 20.372	0.014	  5.149	3.848
 20.373	0.014	  5.149	3.850
 20.373	0.014	  5.149	3.852
 20.373	0.014	  5.149	3.855
 20.373	0.014	  5.149	3.857
 20.373	0.014	  5.149	3.860
 20.374	0.014	  5.149	3.862
 20.374	0.014	  5.149	3.864
 20.374	0.014	  5.149	3.868
 20.375	0.014	  5.149	3.870
 20.376	0.014	  5.149	3.873
 20.377	0.014	  5.149	3.876
 20.378	0.014	  5.149	3.878
 20.380	0.014	  5.149	3.880
 20.384	0.014	  5.150	3.881
 20.387	0.014	  5.150	3.882
 20.389	0.014	  5.150	3.884
 20.391	0.014	  5.150	3.886
 20.393	0.014	  5.150	3.889
 20.394	0.014	  5.150	3.891
 20.395	0.014	  5.150	3.893
 20.396	0.014	  5.150	3.896
 20.397	0.014	  5.150	3.898
 20.398	0.014	  5.150	3.900
 20.399	0.014	  5.151	3.902
 20.400	0.014	  5.151	3.904
 20.400	0.014	  5.151	3.906
 20.402	0.014	  5.151	3.909
 20.406	0.014	  5.151	3.910
 20.414	0.014	  5.152	3.912
 20.421	0.014	  5.152	3.916
 20.425	0.014	  5.152	3.917
 20.428	0.014	  5.152	3.920
 20.432	0.014	  5.153	3.922
 20.436	0.014	  5.153	3.924
 20.440	0.014	  5.153	3.927
 20.443	0.014	  5.154	3.929
 20.447	0.014	  5.154	3.932
 20.451	0.014	  5.154	3.936
 20.454	0.014	  5.154	3.940
 20.458	0.014	  5.154	3.945
 20.462	0.014	  5.155	3.950
 20.466	0.014	  5.155	3.955
 20.467	0.014	  5.155	3.956
 20.467	0.014	  5.155	3.964
 20.468	0.014	  5.155	3.970
 20.468	0.014	  5.154	3.977
 20.468	0.014	  5.154	3.984
 20.469	0.014	  5.154	3.991
 20.469	0.014	  5.154	3.998
 20.470	0.014	  5.153	4.005
 20.470	0.014	  5.153	4.012
 20.471	0.014	  5.153	4.019
 20.472	0.014	  5.152	4.026
 20.473	0.014	  5.152	4.032
 20.475	0.014	  5.152	4.045
 20.476	0.014	  5.151	4.057
 20.478	0.014	  5.150	4.069
 20.480	0.014	  5.149	4.081
 20.482	0.014	  5.148	4.093
 20.484	0.014	  5.148	4.105
 20.486	0.014	  5.147	4.117
 20.488	0.014	  5.146	4.130
 20.489	0.014	  5.145	4.142
 20.491	0.014	  5.144	4.154
 20.493	0.014	  5.143	4.166
 20.495	0.014	  5.142	4.178
 20.497	0.014	  5.141	4.190
 20.499	0.014	  5.140	4.202
 20.501	0.014	  5.140	4.214
 20.502	0.014	  5.139	4.226
 20.504	0.014	  5.138	4.238
 20.508	0.014	  5.137	4.255
 20.515	0.014	  5.138	4.262
 20.530	0.014	  5.139	4.276
 20.545	0.014	  5.139	4.290
 20.560	0.014	  5.139	4.305
 20.575	0.014	  5.140	4.320
 20.590	0.014	  5.140	4.335
 20.605	0.014	  5.140	4.350
 20.620	0.014	  5.139	4.367
 20.635	0.014	  5.139	4.384
 20.650	0.014	  5.138	4.401
 20.679	0.014	  5.140	4.415
 20.739	0.014	  5.147	4.419
 20.858	0.014	  5.162	4.428
 20.918	0.014	  5.170	4.439
 20.948	0.014	  5.174	4.447
 20.977	0.014	  5.181	4.455
 20.992	0.014	  5.185	4.455
 20.994	0.014	  5.186	4.447
 20.996	0.014	  5.188	4.439

