#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-11-09T23:51:43 [V7.32.5]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	protocol=ASU	
#INFO	request_date=2023-11-09T23:51:43	
#INFO	request_post=https://vizier.cds.unistra.fr//viz-bin/asu-tsv	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/537/A146&tab:{J/A+A/537/A146/tables}&tab:{J/A+A/537/A146/iso}&key:source=J/A+A/537/A146&HTTPPRM:&&-ref=VIZ654d5c4f1a99a0&-out.max=50&-out.form=HTML Table&-order=I&-oc.form=sexa&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&
#-source=J/A+A/537/A146/tables,J/A+A/537/A146/iso
#-order=I
#-out=Mini
#Mini=7
#track=track
#-out=Zini
#Zini=0.014
#-out=logL
#-out=logTe
#iso=iso
#
#INFO	contact=cds-question@unistra.fr	
#INFO	version=7.32.5	
#INFO	-out.max=unlimited	
#INFO	CatalogsExamined=2	
#  2 catalogues with potential matches were examined.
#

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	
#INFO	publisher=CDS	
#INFO	creator=Ekstrom S.	
#INFO	related_resource=bibcode:2012A&A...537A.146E	
#INFO	landing_page=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	
#INFO	publication_id=doi:10.26093/cds/vizier.35370146	
#INFO	publication_date=2012-04-03	
#INFO	curation_level=RESEARCH	
#INFO	rights=https://cds.unistra.fr/vizier-org/licences_vizier.html	
#Table	J_A_A_537_A146_tables:
#Name: J/A+A/537/A146/tables
#Title: Evolutionary tracks
#Column	Mini	(F6.2)	Initial mass	[ucd=phys.mass]
#Column	Zini	(F6.3)	[0.014] Initial metallicity	[ucd=phys.abund.Z]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
Mini	Zini	logL	logTe
  7.768	0.014	  3.881	3.988
  7.775	0.014	  3.881	3.980
  7.779	0.014	  3.880	3.974
  7.783	0.014	  3.879	3.966
  7.785	0.014	  3.878	3.962
  7.787	0.014	  3.877	3.957
  7.789	0.014	  3.876	3.951
  7.791	0.014	  3.874	3.946
  7.792	0.014	  3.874	3.942
  7.793	0.014	  3.873	3.939
  7.794	0.014	  3.872	3.936
  7.794	0.014	  3.871	3.932
  7.795	0.014	  3.870	3.928
  7.796	0.014	  3.869	3.926
  7.796	0.014	  3.868	3.924
  7.797	0.014	  3.868	3.922
  7.797	0.014	  3.867	3.919
  7.798	0.014	  3.866	3.917
  7.798	0.014	  3.865	3.915
  7.799	0.014	  3.865	3.912
  7.799	0.014	  3.864	3.910
  7.800	0.014	  3.863	3.907
  7.800	0.014	  3.862	3.904
  7.801	0.014	  3.861	3.902
  7.801	0.014	  3.860	3.899
  7.802	0.014	  3.859	3.896
  7.802	0.014	  3.858	3.893
  7.803	0.014	  3.857	3.889
  7.803	0.014	  3.856	3.886
  7.804	0.014	  3.854	3.883
  7.804	0.014	  3.853	3.879
  7.804	0.014	  3.852	3.877
  7.804	0.014	  3.851	3.875
  7.805	0.014	  3.850	3.873
  7.805	0.014	  3.850	3.871
  7.805	0.014	  3.849	3.869
  7.805	0.014	  3.848	3.866
  7.806	0.014	  3.847	3.864
  7.806	0.014	  3.846	3.862
  7.806	0.014	  3.845	3.860
  7.806	0.014	  3.844	3.857
  7.807	0.014	  3.843	3.854
  7.807	0.014	  3.842	3.852
  7.807	0.014	  3.841	3.849
  7.807	0.014	  3.840	3.846
  7.808	0.014	  3.838	3.844
  7.808	0.014	  3.837	3.841
  7.808	0.014	  3.836	3.838
  7.808	0.014	  3.835	3.836
  7.808	0.014	  3.834	3.834
  7.808	0.014	  3.834	3.833
  7.809	0.014	  3.833	3.831
  7.809	0.014	  3.832	3.829
  7.809	0.014	  3.831	3.828
  7.809	0.014	  3.830	3.826
  7.809	0.014	  3.830	3.824
  7.809	0.014	  3.829	3.822
  7.809	0.014	  3.828	3.821
  7.809	0.014	  3.827	3.818
  7.809	0.014	  3.826	3.816
  7.810	0.014	  3.825	3.814
  7.810	0.014	  3.824	3.812
  7.810	0.014	  3.823	3.810
  7.810	0.014	  3.822	3.808
  7.810	0.014	  3.821	3.806
  7.810	0.014	  3.820	3.804
  7.810	0.014	  3.819	3.802
  7.810	0.014	  3.818	3.799
  7.811	0.014	  3.817	3.797
  7.811	0.014	  3.815	3.794
  7.811	0.014	  3.814	3.792
  7.811	0.014	  3.813	3.789
  7.811	0.014	  3.812	3.786
  7.811	0.014	  3.810	3.784
  7.811	0.014	  3.809	3.781
  7.811	0.014	  3.807	3.778
  7.812	0.014	  3.806	3.775
  7.812	0.014	  3.804	3.772
  7.812	0.014	  3.802	3.768
  7.812	0.014	  3.800	3.765
  7.812	0.014	  3.798	3.762
  7.812	0.014	  3.796	3.758
  7.812	0.014	  3.794	3.755
  7.812	0.014	  3.793	3.752
  7.812	0.014	  3.790	3.748
  7.813	0.014	  3.787	3.744
  7.813	0.014	  3.784	3.741
  7.813	0.014	  3.781	3.737
  7.813	0.014	  3.778	3.733
  7.813	0.014	  3.775	3.730
  7.813	0.014	  3.772	3.726
  7.813	0.014	  3.769	3.722
  7.813	0.014	  3.766	3.718
  7.814	0.014	  3.762	3.715
  7.814	0.014	  3.757	3.712
  7.814	0.014	  3.753	3.708
  7.814	0.014	  3.748	3.705
  7.814	0.014	  3.744	3.702
  7.814	0.014	  3.739	3.699
  7.814	0.014	  3.734	3.696
  7.814	0.014	  3.730	3.692
  7.815	0.014	  3.725	3.689
  7.815	0.014	  3.718	3.685
  7.815	0.014	  3.708	3.680
  7.815	0.014	  3.698	3.675
  7.815	0.014	  3.689	3.670
  7.815	0.014	  3.679	3.665
  7.815	0.014	  3.669	3.660
  7.815	0.014	  3.659	3.655
  7.815	0.014	  3.649	3.650
  7.816	0.014	  3.639	3.645
  7.816	0.014	  3.629	3.640
  7.816	0.014	  3.619	3.635
  7.816	0.014	  3.609	3.630
  7.816	0.014	  3.599	3.625
  7.816	0.014	  3.596	3.622
  7.816	0.014	  3.599	3.620
  7.816	0.014	  3.604	3.618
  7.817	0.014	  3.612	3.616
  7.817	0.014	  3.621	3.614
  7.817	0.014	  3.630	3.613
  7.817	0.014	  3.642	3.613
  7.817	0.014	  3.656	3.611
  7.818	0.014	  3.670	3.610
  7.818	0.014	  3.684	3.608
  7.819	0.014	  3.698	3.607
  7.819	0.014	  3.712	3.605
  7.820	0.014	  3.727	3.604
  7.820	0.014	  3.741	3.602
  7.821	0.014	  3.755	3.600
  7.821	0.014	  3.769	3.599
  7.822	0.014	  3.783	3.597
  7.822	0.014	  3.797	3.596
  7.823	0.014	  3.811	3.594
  7.823	0.014	  3.825	3.592
  7.824	0.014	  3.839	3.591
  7.824	0.014	  3.854	3.589
  7.825	0.014	  3.868	3.588
  7.825	0.014	  3.882	3.586
  7.826	0.014	  3.896	3.585
  7.826	0.014	  3.910	3.583
  7.827	0.014	  3.924	3.581
  7.827	0.014	  3.939	3.580
  7.827	0.014	  3.957	3.579
  7.828	0.014	  3.975	3.578
  7.828	0.014	  3.994	3.577
  7.829	0.014	  4.012	3.576
  7.830	0.014	  4.049	3.573
  7.831	0.014	  4.085	3.571
  7.832	0.014	  4.114	3.569
  7.833	0.014	  4.133	3.567
  7.834	0.014	  4.153	3.566
  7.835	0.014	  4.172	3.564
  7.836	0.014	  4.192	3.562
  7.837	0.014	  4.211	3.560
  7.838	0.014	  4.231	3.558
  7.838	0.014	  4.250	3.557
  7.839	0.014	  4.270	3.555
  7.840	0.014	  4.289	3.553
  7.841	0.014	  4.308	3.551
  7.842	0.014	  4.328	3.550
  7.843	0.014	  4.347	3.548
  7.844	0.014	  4.395	3.545
  7.036	0.014	  3.482	4.274
  7.155	0.014	  3.520	4.274
  7.274	0.014	  3.559	4.274
  7.393	0.014	  3.599	4.273
  7.512	0.014	  3.639	4.272
  7.632	0.014	  3.680	4.269
  7.751	0.014	  3.722	4.266
  7.870	0.014	  3.766	4.262
  7.930	0.014	  3.792	4.265
  7.959	0.014	  3.809	4.273
  7.974	0.014	  3.835	4.292
  7.978	0.014	  3.857	4.306
  7.979	0.014	  3.840	4.297
  7.980	0.014	  3.843	4.283
  7.982	0.014	  3.875	4.261
  7.984	0.014	  3.892	4.243
  7.986	0.014	  3.902	4.227
  7.987	0.014	  3.908	4.209
  7.989	0.014	  3.911	4.190
  7.990	0.014	  3.912	4.179
  7.991	0.014	  3.912	4.173
  7.991	0.014	  3.912	4.170
  7.991	0.014	  3.912	4.167
  7.991	0.014	  3.912	4.164
  7.992	0.014	  3.911	4.161
  7.992	0.014	  3.911	4.157
  7.992	0.014	  3.911	4.153
  7.992	0.014	  3.910	4.150
  7.993	0.014	  3.910	4.146
  7.993	0.014	  3.909	4.142
  7.993	0.014	  3.909	4.138
  7.993	0.014	  3.908	4.134
  7.993	0.014	  3.907	4.129
  7.994	0.014	  3.906	4.124
  7.994	0.014	  3.904	4.115
  7.995	0.014	  3.902	4.105
  7.995	0.014	  3.899	4.094
  7.996	0.014	  3.895	4.082
  7.996	0.014	  3.891	4.068
  7.996	0.014	  3.886	4.053
  7.997	0.014	  3.882	4.045
  7.997	0.014	  3.879	4.036
  7.997	0.014	  3.875	4.027
  7.997	0.014	  3.871	4.017
  7.998	0.014	  3.866	4.008
  7.998	0.014	  3.864	4.002
  7.998	0.014	  3.861	3.997
  7.998	0.014	  3.858	3.992
  7.998	0.014	  3.855	3.985
  7.998	0.014	  3.852	3.979
  7.998	0.014	  3.849	3.972
  7.998	0.014	  3.845	3.966
  7.999	0.014	  3.842	3.959
  7.999	0.014	  3.838	3.952
  7.999	0.014	  3.834	3.945
  7.999	0.014	  3.829	3.937
  7.999	0.014	  3.824	3.929
  7.999	0.014	  3.819	3.920
  7.999	0.014	  3.814	3.911
  7.999	0.014	  3.809	3.903
  7.028	0.014	  3.602	4.236
  7.058	0.014	  3.618	4.239
  7.073	0.014	  3.628	4.244
  7.088	0.014	  3.657	4.265
  7.092	0.014	  3.667	4.272
  7.092	0.014	  3.663	4.258
  7.093	0.014	  3.684	4.247
  7.095	0.014	  3.709	4.229
  7.099	0.014	  3.728	4.204
  7.101	0.014	  3.732	4.191
  7.103	0.014	  3.735	4.176
  7.104	0.014	  3.736	4.167
  7.105	0.014	  3.736	4.158
  7.105	0.014	  3.736	4.147
  7.106	0.014	  3.735	4.141
  7.106	0.014	  3.735	4.138
  7.106	0.014	  3.734	4.135
  7.107	0.014	  3.734	4.132
  7.107	0.014	  3.734	4.129
  7.107	0.014	  3.733	4.125
  7.107	0.014	  3.732	4.122
  7.108	0.014	  3.732	4.118
  7.108	0.014	  3.731	4.114
  7.108	0.014	  3.730	4.110
  7.108	0.014	  3.729	4.106
  7.109	0.014	  3.728	4.101
  7.109	0.014	  3.727	4.097
  7.109	0.014	  3.726	4.092
  7.109	0.014	  3.723	4.082
  7.110	0.014	  3.719	4.071
  7.110	0.014	  3.715	4.059
  7.111	0.014	  3.710	4.046
  7.111	0.014	  3.707	4.039
  7.111	0.014	  3.704	4.032
  7.112	0.014	  3.701	4.024
  7.112	0.014	  3.697	4.015
  7.112	0.014	  3.693	4.007
  7.112	0.014	  3.688	3.997
  7.112	0.014	  3.683	3.988
  7.113	0.014	  3.680	3.982
  7.113	0.014	  3.678	3.977
  7.113	0.014	  3.674	3.971
  7.113	0.014	  3.671	3.965
  7.113	0.014	  3.667	3.959
  7.113	0.014	  3.664	3.953
  7.113	0.014	  3.660	3.947
  7.113	0.014	  3.656	3.940
  7.114	0.014	  3.652	3.933
  7.114	0.014	  3.647	3.926
  7.114	0.014	  3.642	3.918
  7.114	0.014	  3.637	3.910
  7.114	0.014	  3.631	3.902
  7.114	0.014	  3.626	3.894
  7.114	0.014	  3.620	3.884
  7.114	0.014	  3.613	3.875
  7.115	0.014	  3.606	3.865
  7.115	0.014	  3.599	3.855
  7.115	0.014	  3.591	3.843
  7.115	0.014	  3.582	3.832
  7.115	0.014	  3.574	3.820
  7.115	0.014	  3.563	3.806
  7.115	0.014	  3.552	3.792
  7.115	0.014	  3.541	3.777
  7.115	0.014	  3.528	3.761
  7.116	0.014	  3.512	3.743
  7.116	0.014	  3.496	3.724
  7.116	0.014	  3.480	3.706
  7.116	0.014	  3.456	3.695
  7.116	0.014	  3.432	3.684
  7.116	0.014	  3.408	3.674
  7.116	0.014	  3.385	3.664
  7.116	0.014	  3.366	3.657
  7.117	0.014	  3.348	3.650
  7.117	0.014	  3.332	3.642
  7.117	0.014	  3.365	3.638
  7.117	0.014	  3.405	3.633
  7.117	0.014	  3.463	3.627
  7.117	0.014	  3.530	3.621
  7.117	0.014	  3.574	3.619
  7.117	0.014	  3.612	3.617
  7.117	0.014	  3.632	3.615
  7.118	0.014	  3.645	3.614
  7.118	0.014	  3.655	3.613
  7.118	0.014	  3.670	3.611
  7.118	0.014	  3.681	3.609
  7.118	0.014	  3.687	3.608
  7.118	0.014	  3.692	3.607
  7.119	0.014	  3.697	3.606
  7.119	0.014	  3.701	3.605
  7.119	0.014	  3.705	3.604
  7.119	0.014	  3.709	3.602
  7.119	0.014	  3.712	3.600
  7.119	0.014	  3.715	3.600
  7.119	0.014	  3.720	3.599
  7.120	0.014	  3.723	3.598
  7.121	0.014	  3.722	3.598
  7.123	0.014	  3.721	3.597
  7.127	0.014	  3.718	3.597
  7.134	0.014	  3.713	3.597
  7.149	0.014	  3.702	3.598
  7.180	0.014	  3.685	3.599
  7.210	0.014	  3.670	3.601
  7.226	0.014	  3.662	3.602
  7.241	0.014	  3.654	3.603
  7.256	0.014	  3.646	3.605
  7.271	0.014	  3.639	3.606
  7.279	0.014	  3.635	3.607
  7.287	0.014	  3.632	3.608
  7.294	0.014	  3.629	3.609
  7.302	0.014	  3.627	3.610
  7.310	0.014	  3.624	3.611
  7.317	0.014	  3.623	3.612
  7.325	0.014	  3.623	3.614
  7.340	0.014	  3.624	3.615
  7.348	0.014	  3.626	3.616
  7.355	0.014	  3.629	3.617
  7.363	0.014	  3.635	3.619
  7.367	0.014	  3.640	3.620
  7.371	0.014	  3.647	3.621
  7.373	0.014	  3.651	3.622
  7.374	0.014	  3.660	3.624
  7.375	0.014	  3.666	3.625
  7.376	0.014	  3.674	3.626
  7.377	0.014	  3.679	3.627
  7.377	0.014	  3.684	3.628
  7.378	0.014	  3.691	3.629
  7.378	0.014	  3.698	3.631
  7.379	0.014	  3.701	3.632
  7.379	0.014	  3.706	3.633
  7.379	0.014	  3.710	3.635
  7.379	0.014	  3.715	3.636
  7.379	0.014	  3.719	3.638
  7.380	0.014	  3.724	3.639
  7.380	0.014	  3.726	3.640
  7.380	0.014	  3.728	3.642
  7.380	0.014	  3.731	3.645
  7.380	0.014	  3.733	3.647
  7.380	0.014	  3.735	3.650
  7.380	0.014	  3.738	3.652
  7.381	0.014	  3.740	3.655
  7.381	0.014	  3.742	3.658
  7.381	0.014	  3.744	3.660
  7.381	0.014	  3.746	3.663
  7.381	0.014	  3.749	3.666
  7.381	0.014	  3.750	3.669
  7.381	0.014	  3.752	3.672
  7.381	0.014	  3.753	3.676
  7.382	0.014	  3.754	3.680
  7.382	0.014	  3.756	3.684
  7.382	0.014	  3.757	3.688
  7.382	0.014	  3.758	3.691
  7.382	0.014	  3.760	3.695
  7.382	0.014	  3.761	3.699
  7.382	0.014	  3.762	3.703
  7.382	0.014	  3.763	3.706
  7.382	0.014	  3.764	3.710
  7.383	0.014	  3.765	3.712
  7.383	0.014	  3.766	3.715
  7.383	0.014	  3.766	3.717
  7.383	0.014	  3.767	3.719
  7.383	0.014	  3.768	3.722
  7.383	0.014	  3.768	3.724
  7.383	0.014	  3.769	3.727
  7.383	0.014	  3.770	3.729
  7.384	0.014	  3.770	3.731
  7.384	0.014	  3.771	3.734
  7.384	0.014	  3.771	3.736
  7.384	0.014	  3.772	3.738
  7.384	0.014	  3.772	3.739
  7.384	0.014	  3.772	3.740
  7.384	0.014	  3.773	3.742
  7.384	0.014	  3.773	3.743
  7.384	0.014	  3.774	3.744
  7.385	0.014	  3.774	3.745
  7.385	0.014	  3.774	3.747
  7.385	0.014	  3.775	3.748
  7.385	0.014	  3.775	3.749
  7.385	0.014	  3.775	3.751
  7.385	0.014	  3.776	3.753
  7.386	0.014	  3.777	3.754
  7.386	0.014	  3.777	3.756
  7.386	0.014	  3.778	3.757
  7.386	0.014	  3.779	3.759
  7.387	0.014	  3.779	3.760
  7.387	0.014	  3.780	3.762
  7.387	0.014	  3.781	3.763
  7.387	0.014	  3.781	3.765
  7.388	0.014	  3.782	3.767
  7.388	0.014	  3.784	3.769
  7.389	0.014	  3.785	3.772
  7.389	0.014	  3.786	3.774
  7.390	0.014	  3.787	3.776
  7.390	0.014	  3.788	3.778
  7.391	0.014	  3.789	3.779
  7.391	0.014	  3.790	3.780
  7.392	0.014	  3.791	3.782
  7.392	0.014	  3.792	3.784
  7.392	0.014	  3.793	3.785
  7.393	0.014	  3.794	3.786
  7.393	0.014	  3.795	3.788
  7.394	0.014	  3.795	3.789
  7.394	0.014	  3.796	3.791
  7.395	0.014	  3.798	3.793
  7.396	0.014	  3.800	3.796
  7.397	0.014	  3.802	3.798
  7.398	0.014	  3.804	3.801
  7.399	0.014	  3.805	3.803
  7.400	0.014	  3.807	3.806
  7.401	0.014	  3.809	3.808
  7.402	0.014	  3.812	3.810
  7.403	0.014	  3.813	3.813
  7.404	0.014	  3.816	3.815
  7.405	0.014	  3.818	3.817
  7.406	0.014	  3.821	3.819
  7.407	0.014	  3.824	3.821
  7.408	0.014	  3.827	3.824
  7.409	0.014	  3.830	3.826
  7.410	0.014	  3.834	3.828
  7.411	0.014	  3.838	3.830
  7.412	0.014	  3.843	3.832
  7.412	0.014	  3.845	3.833
  7.413	0.014	  3.848	3.835
  7.413	0.014	  3.852	3.838
  7.413	0.014	  3.855	3.840
  7.414	0.014	  3.857	3.841
  7.414	0.014	  3.858	3.844
  7.414	0.014	  3.860	3.847
  7.414	0.014	  3.861	3.849
  7.415	0.014	  3.862	3.852
  7.415	0.014	  3.863	3.855
  7.415	0.014	  3.865	3.857
  7.415	0.014	  3.866	3.860
  7.416	0.014	  3.866	3.862
  7.416	0.014	  3.867	3.864
  7.416	0.014	  3.868	3.866
  7.416	0.014	  3.869	3.868
  7.417	0.014	  3.870	3.870
  7.417	0.014	  3.870	3.873
  7.417	0.014	  3.871	3.875
  7.417	0.014	  3.872	3.878
  7.418	0.014	  3.872	3.880
  7.418	0.014	  3.873	3.883
  7.418	0.014	  3.874	3.885
  7.418	0.014	  3.874	3.888
  7.418	0.014	  3.875	3.890
  7.419	0.014	  3.875	3.892
  7.419	0.014	  3.876	3.894
  7.419	0.014	  3.876	3.897
  7.419	0.014	  3.876	3.899
  7.420	0.014	  3.877	3.902
  7.420	0.014	  3.878	3.905
  7.421	0.014	  3.879	3.907
  7.421	0.014	  3.879	3.909
  7.422	0.014	  3.880	3.911
  7.423	0.014	  3.881	3.915
  7.424	0.014	  3.882	3.918
  7.425	0.014	  3.883	3.920
  7.427	0.014	  3.885	3.924
  7.428	0.014	  3.887	3.928
  7.430	0.014	  3.889	3.930
  7.434	0.014	  3.893	3.935
  7.436	0.014	  3.896	3.937
  7.438	0.014	  3.898	3.940
  7.442	0.014	  3.902	3.944
  7.449	0.014	  3.907	3.942
  7.453	0.014	  3.909	3.938
  7.457	0.014	  3.911	3.935
  7.461	0.014	  3.913	3.931
  7.463	0.014	  3.914	3.928
  7.465	0.014	  3.914	3.925
  7.469	0.014	  3.917	3.921
  7.470	0.014	  3.917	3.918
  7.472	0.014	  3.918	3.915
  7.474	0.014	  3.919	3.913
  7.476	0.014	  3.920	3.910
  7.478	0.014	  3.921	3.908
  7.480	0.014	  3.922	3.906
  7.482	0.014	  3.923	3.904
  7.486	0.014	  3.926	3.901
  7.490	0.014	  3.928	3.899
  7.493	0.014	  3.930	3.897
  7.497	0.014	  3.933	3.894
  7.501	0.014	  3.935	3.892
  7.505	0.014	  3.938	3.890
  7.509	0.014	  3.940	3.888
  7.510	0.014	  3.940	3.886
  7.510	0.014	  3.941	3.884
  7.511	0.014	  3.941	3.881
  7.512	0.014	  3.941	3.878
  7.513	0.014	  3.941	3.876
  7.514	0.014	  3.941	3.873
  7.515	0.014	  3.940	3.871
  7.515	0.014	  3.940	3.869
  7.516	0.014	  3.940	3.867
  7.517	0.014	  3.941	3.863
  7.518	0.014	  3.940	3.860
  7.518	0.014	  3.940	3.858
  7.519	0.014	  3.940	3.856
  7.519	0.014	  3.939	3.853
  7.520	0.014	  3.939	3.850
  7.520	0.014	  3.938	3.847
  7.520	0.014	  3.938	3.844
  7.521	0.014	  3.937	3.841
  7.521	0.014	  3.937	3.840
  7.521	0.014	  3.937	3.838
  7.522	0.014	  3.936	3.836
  7.522	0.014	  3.936	3.835
  7.522	0.014	  3.936	3.833
  7.522	0.014	  3.935	3.831
  7.523	0.014	  3.935	3.829
  7.523	0.014	  3.935	3.827
  7.523	0.014	  3.934	3.826
  7.523	0.014	  3.934	3.824
  7.524	0.014	  3.934	3.822
  7.524	0.014	  3.933	3.820
  7.524	0.014	  3.933	3.818
  7.524	0.014	  3.933	3.816
  7.525	0.014	  3.932	3.814
  7.525	0.014	  3.932	3.812
  7.525	0.014	  3.932	3.811
  7.525	0.014	  3.931	3.809
  7.526	0.014	  3.931	3.807
  7.526	0.014	  3.930	3.804
  7.526	0.014	  3.929	3.802
  7.526	0.014	  3.929	3.799
  7.526	0.014	  3.928	3.797
  7.527	0.014	  3.928	3.794
  7.527	0.014	  3.927	3.792
  7.527	0.014	  3.926	3.789
  7.527	0.014	  3.926	3.788
  7.527	0.014	  3.925	3.786
  7.528	0.014	  3.925	3.784
  7.528	0.014	  3.924	3.782
  7.528	0.014	  3.924	3.781
  7.528	0.014	  3.924	3.779
  7.528	0.014	  3.923	3.777
  7.528	0.014	  3.922	3.775
  7.528	0.014	  3.922	3.773
  7.528	0.014	  3.921	3.772
  7.528	0.014	  3.921	3.770
  7.529	0.014	  3.920	3.768
  7.529	0.014	  3.920	3.766
  7.529	0.014	  3.919	3.764
  7.529	0.014	  3.919	3.762
  7.529	0.014	  3.918	3.760
  7.529	0.014	  3.917	3.758
  7.529	0.014	  3.916	3.756
  7.529	0.014	  3.916	3.753
  7.530	0.014	  3.915	3.751
  7.530	0.014	  3.914	3.749
  7.530	0.014	  3.914	3.748
  7.530	0.014	  3.913	3.746
  7.530	0.014	  3.913	3.744
  7.530	0.014	  3.912	3.742
  7.530	0.014	  3.912	3.741
  7.530	0.014	  3.911	3.739
  7.531	0.014	  3.911	3.738
  7.531	0.014	  3.910	3.736
  7.531	0.014	  3.910	3.734
  7.531	0.014	  3.909	3.732
  7.531	0.014	  3.908	3.731
  7.531	0.014	  3.908	3.729
  7.531	0.014	  3.907	3.728
  7.531	0.014	  3.906	3.727
  7.531	0.014	  3.905	3.725
  7.532	0.014	  3.904	3.724
  7.532	0.014	  3.903	3.722
  7.532	0.014	  3.902	3.721
  7.532	0.014	  3.901	3.720
  7.532	0.014	  3.900	3.718
  7.532	0.014	  3.899	3.717
  7.532	0.014	  3.898	3.716
  7.533	0.014	  3.897	3.714
  7.533	0.014	  3.895	3.712
  7.533	0.014	  3.893	3.711
  7.533	0.014	  3.891	3.709
  7.533	0.014	  3.889	3.708
  7.534	0.014	  3.888	3.706
  7.534	0.014	  3.886	3.705
  7.534	0.014	  3.884	3.703
  7.534	0.014	  3.882	3.702
  7.535	0.014	  3.881	3.700
  7.535	0.014	  3.880	3.699
  7.535	0.014	  3.880	3.698
  7.535	0.014	  3.880	3.697
  7.535	0.014	  3.879	3.696
  7.535	0.014	  3.879	3.695
  7.535	0.014	  3.878	3.694
  7.536	0.014	  3.878	3.693
  7.536	0.014	  3.877	3.692
  7.536	0.014	  3.877	3.691
  7.536	0.014	  3.877	3.690
  7.536	0.014	  3.876	3.689
  7.536	0.014	  3.876	3.688
  7.536	0.014	  3.875	3.687
  7.536	0.014	  3.875	3.686
  7.536	0.014	  3.874	3.685
  7.537	0.014	  3.874	3.684
  7.537	0.014	  3.874	3.684
  7.537	0.014	  3.873	3.682
  7.537	0.014	  3.873	3.682
  7.537	0.014	  3.872	3.680
  7.537	0.014	  3.872	3.680
  7.537	0.014	  3.872	3.679
  7.537	0.014	  3.871	3.678
  7.538	0.014	  3.871	3.677
  7.538	0.014	  3.870	3.676
  7.538	0.014	  3.870	3.675
  7.538	0.014	  3.870	3.674
  7.538	0.014	  3.869	3.673
  7.538	0.014	  3.869	3.672
  7.538	0.014	  3.868	3.671
  7.538	0.014	  3.868	3.670
  7.538	0.014	  3.868	3.669
  7.539	0.014	  3.867	3.668
  7.539	0.014	  3.867	3.667
  7.539	0.014	  3.866	3.666
  7.539	0.014	  3.866	3.665
  7.539	0.014	  3.866	3.664
  7.539	0.014	  3.865	3.663
  7.539	0.014	  3.865	3.662
  7.539	0.014	  3.864	3.661
  7.540	0.014	  3.864	3.660
  7.540	0.014	  3.864	3.659
  7.540	0.014	  3.863	3.658
  7.540	0.014	  3.863	3.657
  7.540	0.014	  3.862	3.656
  7.540	0.014	  3.862	3.655
  7.540	0.014	  3.862	3.654
  7.540	0.014	  3.861	3.653
  7.541	0.014	  3.861	3.652
  7.541	0.014	  3.860	3.651
  7.541	0.014	  3.860	3.650
  7.541	0.014	  3.859	3.649
  7.541	0.014	  3.859	3.648
  7.541	0.014	  3.859	3.647
  7.541	0.014	  3.858	3.646
  7.541	0.014	  3.858	3.645
  7.541	0.014	  3.857	3.644
  7.542	0.014	  3.857	3.643
  7.542	0.014	  3.857	3.642
  7.542	0.014	  3.856	3.641
  7.542	0.014	  3.856	3.640
  7.542	0.014	  3.855	3.639
  7.542	0.014	  3.855	3.638
  7.542	0.014	  3.855	3.637
  7.542	0.014	  3.854	3.636
  7.543	0.014	  3.854	3.635
  7.543	0.014	  3.853	3.634
  7.543	0.014	  3.853	3.633
  7.543	0.014	  3.853	3.632
  7.543	0.014	  3.852	3.632
  7.543	0.014	  3.852	3.630
  7.543	0.014	  3.851	3.630
  7.543	0.014	  3.851	3.628
  7.544	0.014	  3.851	3.628
  7.544	0.014	  3.850	3.627
  7.544	0.014	  3.850	3.626
  7.544	0.014	  3.849	3.625
  7.544	0.014	  3.848	3.623
  7.545	0.014	  3.846	3.621
  7.545	0.014	  3.843	3.620
  7.546	0.014	  3.840	3.618
  7.546	0.014	  3.837	3.617
  7.546	0.014	  3.834	3.615
  7.547	0.014	  3.832	3.614
  7.547	0.014	  3.829	3.612
  7.548	0.014	  3.826	3.611
  7.548	0.014	  3.823	3.609
  7.549	0.014	  3.824	3.608
  7.549	0.014	  3.825	3.607
  7.550	0.014	  3.828	3.605
  7.551	0.014	  3.831	3.603
  7.551	0.014	  3.836	3.602
  7.552	0.014	  3.840	3.601
  7.553	0.014	  3.844	3.600
  7.555	0.014	  3.851	3.598
  7.557	0.014	  3.858	3.597
  7.561	0.014	  3.868	3.595
  7.563	0.014	  3.875	3.594
  7.567	0.014	  3.889	3.592
  7.569	0.014	  3.900	3.591
  7.571	0.014	  3.916	3.589
  7.571	0.014	  3.928	3.588
  7.572	0.014	  3.942	3.587
  7.572	0.014	  3.956	3.586
  7.572	0.014	  3.970	3.585
  7.573	0.014	  3.984	3.584
  7.573	0.014	  3.997	3.583
  7.574	0.014	  4.011	3.582
  7.574	0.014	  4.025	3.581
  7.575	0.014	  4.044	3.579
