#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-11-14T21:37:39 [V7.4.1]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-11-14T21:37:39	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-source=J/A+A/537/A146/iso&-order=I&-out=logAge&logAge=7.5&-out=iso&iso=iso&-out=Rot&Rot=r&-out=Mini&-out=Zini&Zini=0.014&-out=Mass&-out=logL&-out=logTe&-out=Mbol&-out=Vmag&-out=U-B&-out=B-V&-out=logg&-out=Veq&-out=OOc&-out=logdM/dtm&-out=He4&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.1	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	    IVOID of underlying data collection
#INFO	creator=Ekstrom S.	    First author or institution
#INFO	cites=bibcode:2012A&A...537A.146E	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35370146	    Dataset identifier that can be used for citation
#INFO	publication_date=2012-04-03	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_537_A146_iso:
#Name: J/A+A/537/A146/iso
#Title: Isochrnones
#Column	logAge	(F4.1)	Initial age	[ucd=time.age]
#Column	iso	(A3)	Isochrone for this age	[ucd=meta.ref.url]
#Column	Rot	(A1)	[nr] r for rotation, n for no rotation	[ucd=meta.code]
#Column	Mini	(F7.3)	Initial mass	[ucd=phys.mass]
#Column	Zini	(F5.3)	[0.014] Initial metallicity	[ucd=phys.abund.Z]
#Column	Mass	(F7.3)	Actual mass at the age of the isochrone	[ucd=phys.mass]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
#Column	Mbol	(F7.3)	Bolometric magnitude	[ucd=phys.magAbs.bol]
#Column	Vmag	(F7.3)	V-band absolute magnitude	[ucd=phot.mag;em.opt.V]
#Column	U-B	(F6.3)	U-B colour index	[ucd=phot.color;em.opt.U;em.opt.B]
#Column	B-V	(F6.3)	B-V colour index	[ucd=phot.color;em.opt.B;em.opt.V]
#Column	logg	(F6.3)	Polar effective surface gravity in log scale	[ucd=instr.scale]
#Column	Veq	(F9.2)	Equatorial velocity	[ucd=phys.veloc;pos.eq]
#Column	OOc	(F7.4)	Actual {Omega}_surf_/{Omega}_crit_	[ucd=stat.fit.param]
#Column	logdM/dtm	(F8.3)	Mechanical mass loss in log scale	[ucd=phys.mass.loss]
#Column	He4	(E9.2)	4He surface abundance (mass fraction)	[ucd=phys.abund]
logAge	iso	Rot	Mini	Zini	Mass	logL	logTe	Mbol	Vmag	U-B	B-V	logg	Veq	OOc	logdM/dtm	He4
 7.5	iso	r	  8.998	0.014	  8.985	  4.060	3.596	 -5.400	 -4.642	 1.644	 1.497	 0.669	     2.09	 0.0444	   0.000	 3.27e-01
 7.5	iso	r	  8.998	0.014	  8.985	  4.065	3.592	 -5.413	 -4.618	 1.673	 1.516	 0.650	     2.04	 0.0438	   0.000	 3.27e-01
 7.5	iso	r	  8.998	0.014	  8.985	  4.069	3.589	 -5.422	 -4.588	 1.705	 1.537	 0.630	     1.98	 0.0430	   0.000	 3.28e-01
 7.5	iso	r	  8.998	0.014	  8.985	  4.074	3.586	 -5.434	 -4.568	 1.727	 1.552	 0.613	     1.93	 0.0423	   0.000	 3.29e-01
 7.5	iso	r	  8.998	0.014	  8.985	  4.080	3.585	 -5.450	 -4.577	 1.730	 1.554	 0.605	     1.91	 0.0422	   0.000	 3.29e-01
 7.5	iso	r	  8.999	0.014	  8.985	  4.085	3.585	 -5.463	 -4.591	 1.730	 1.554	 0.600	     1.90	 0.0421	   0.000	 3.30e-01
 7.5	iso	r	  8.999	0.014	  8.985	  4.088	3.585	 -5.471	 -4.600	 1.730	 1.554	 0.597	     1.90	 0.0422	   0.000	 3.30e-01
 7.5	iso	r	  9.000	0.014	  8.985	  4.088	3.585	 -5.470	 -4.595	 1.732	 1.555	 0.596	     1.90	 0.0421	   0.000	 3.30e-01
 7.5	iso	r	  9.002	0.014	  8.986	  4.087	3.585	 -5.468	 -4.590	 1.734	 1.557	 0.596	     1.91	 0.0422	   0.000	 3.30e-01
 7.5	iso	r	  9.006	0.014	  8.986	  4.085	3.584	 -5.463	 -4.576	 1.739	 1.560	 0.595	     1.92	 0.0423	   0.000	 3.30e-01
 7.5	iso	r	  9.013	0.014	  8.987	  4.082	3.582	 -5.454	 -4.544	 1.754	 1.570	 0.591	     1.92	 0.0422	   0.000	 3.31e-01
 7.5	iso	r	  9.029	0.014	  8.989	  4.072	3.581	 -5.430	 -4.511	 1.759	 1.574	 0.597	     1.91	 0.0423	   0.000	 3.31e-01
 7.5	iso	r	  9.059	0.014	  8.995	  4.054	3.583	 -5.386	 -4.488	 1.746	 1.565	 0.622	     1.96	 0.0428	   0.000	 3.31e-01
 7.5	iso	r	  9.074	0.014	  8.999	  4.044	3.584	 -5.361	 -4.480	 1.736	 1.558	 0.638	     2.01	 0.0434	   0.000	 3.31e-01
 7.5	iso	r	  9.105	0.014	  9.007	  4.026	3.586	 -5.314	 -4.454	 1.723	 1.549	 0.665	     2.11	 0.0448	   0.000	 3.31e-01
 7.5	iso	r	  9.120	0.014	  9.011	  4.017	3.587	 -5.292	 -4.444	 1.714	 1.543	 0.679	     2.17	 0.0457	   0.000	 3.31e-01
 7.5	iso	r	  9.128	0.014	  9.013	  4.012	3.589	 -5.281	 -4.447	 1.705	 1.537	 0.688	     2.20	 0.0462	   0.000	 3.31e-01
 7.5	iso	r	  9.143	0.014	  9.017	  4.005	3.590	 -5.262	 -4.443	 1.692	 1.528	 0.702	     2.28	 0.0473	   0.000	 3.31e-01
 7.5	iso	r	  9.174	0.014	  9.026	  3.994	3.592	 -5.235	 -4.430	 1.681	 1.521	 0.719	     2.41	 0.0495	   0.000	 3.31e-01
 7.5	iso	r	  9.181	0.014	  9.028	  3.992	3.592	 -5.230	 -4.435	 1.673	 1.516	 0.725	     2.45	 0.0502	   0.000	 3.31e-01
 7.5	iso	r	  9.196	0.014	  9.032	  3.990	3.594	 -5.224	 -4.447	 1.659	 1.507	 0.735	     2.55	 0.0518	   0.000	 3.31e-01
 7.5	iso	r	  9.212	0.014	  9.036	  3.989	3.596	 -5.222	 -4.458	 1.648	 1.500	 0.741	     2.66	 0.0538	   0.000	 3.31e-01
 7.5	iso	r	  9.227	0.014	  9.040	  3.990	3.597	 -5.225	 -4.472	 1.639	 1.494	 0.744	     2.77	 0.0558	   0.000	 3.31e-01
 7.5	iso	r	  9.258	0.014	  9.043	  4.000	3.598	 -5.249	 -4.513	 1.625	 1.485	 0.742	     3.08	 0.0618	   0.000	 3.31e-01
 7.5	iso	r	  9.265	0.014	  9.044	  4.005	3.599	 -5.262	 -4.536	 1.618	 1.480	 0.740	     3.32	 0.0664	   0.000	 3.31e-01
 7.5	iso	r	  9.273	0.014	  9.045	  4.012	3.600	 -5.280	 -4.565	 1.608	 1.474	 0.738	     3.60	 0.0721	   0.000	 3.31e-01
 7.5	iso	r	  9.280	0.014	  9.046	  4.024	3.602	 -5.310	 -4.609	 1.597	 1.466	 0.732	     3.97	 0.0796	   0.000	 3.31e-01
 7.5	iso	r	  9.282	0.014	  9.046	  4.031	3.603	 -5.329	 -4.642	 1.586	 1.459	 0.730	     4.23	 0.0848	   0.000	 3.31e-01
 7.5	iso	r	  9.284	0.014	  9.046	  4.042	3.604	 -5.356	 -4.678	 1.578	 1.454	 0.722	     4.61	 0.0927	   0.000	 3.31e-01
 7.5	iso	r	  9.285	0.014	  9.046	  4.051	3.605	 -5.377	 -4.707	 1.572	 1.450	 0.718	     4.91	 0.0990	   0.000	 3.31e-01
 7.5	iso	r	  9.286	0.014	  9.046	  4.056	3.606	 -5.391	 -4.726	 1.563	 1.446	 0.715	     5.13	 0.1035	   0.000	 3.31e-01
 7.5	iso	r	  9.286	0.014	  9.046	  4.064	3.607	 -5.409	 -4.758	 1.543	 1.436	 0.715	     5.43	 0.1095	   0.000	 3.31e-01
 7.5	iso	r	  9.287	0.014	  9.046	  4.072	3.609	 -5.429	 -4.791	 1.523	 1.427	 0.713	     5.81	 0.1172	   0.000	 3.31e-01
 7.5	iso	r	  9.287	0.014	  9.046	  4.081	3.610	 -5.452	 -4.825	 1.506	 1.419	 0.710	     6.30	 0.1272	   0.000	 3.31e-01
 7.5	iso	r	  9.288	0.014	  9.046	  4.093	3.612	 -5.482	 -4.868	 1.487	 1.410	 0.705	     7.25	 0.1465	   0.000	 3.31e-01
 7.5	iso	r	  9.288	0.014	  9.046	  4.099	3.613	 -5.498	 -4.890	 1.478	 1.406	 0.702	     7.78	 0.1575	   0.000	 3.31e-01
 7.5	iso	r	  9.288	0.014	  9.046	  4.106	3.614	 -5.515	 -4.915	 1.464	 1.400	 0.700	     8.48	 0.1714	   0.000	 3.31e-01
 7.5	iso	r	  9.288	0.014	  9.046	  4.110	3.616	 -5.526	 -4.942	 1.440	 1.388	 0.704	     9.58	 0.1917	   0.000	 3.31e-01
 7.5	iso	r	  9.288	0.014	  9.046	  4.115	3.618	 -5.537	 -4.968	 1.416	 1.377	 0.709	    10.67	 0.2119	   0.000	 3.31e-01
 7.5	iso	r	  9.288	0.014	  9.046	  4.119	3.620	 -5.548	 -4.995	 1.392	 1.366	 0.713	    11.76	 0.2322	   0.000	 3.31e-01
 7.5	iso	r	  9.289	0.014	  9.046	  4.124	3.622	 -5.559	 -5.022	 1.368	 1.355	 0.718	    12.85	 0.2525	   0.000	 3.31e-01
 7.5	iso	r	  9.289	0.014	  9.046	  4.128	3.624	 -5.570	 -5.048	 1.344	 1.344	 0.722	    13.94	 0.2728	   0.000	 3.31e-01
 7.5	iso	r	  9.289	0.014	  9.046	  4.132	3.626	 -5.581	 -5.075	 1.320	 1.333	 0.727	    15.03	 0.2930	   0.000	 3.31e-01
 7.5	iso	r	  9.289	0.014	  9.046	  4.137	3.628	 -5.592	 -5.102	 1.296	 1.321	 0.732	    16.13	 0.3133	   0.000	 3.31e-01
 7.5	iso	r	  9.289	0.014	  9.046	  4.141	3.630	 -5.603	 -5.128	 1.272	 1.310	 0.737	    17.22	 0.3336	   0.000	 3.31e-01
 7.5	iso	r	  9.289	0.014	  9.046	  4.144	3.637	 -5.611	 -5.174	 1.211	 1.271	 0.764	    20.80	 0.3775	   0.000	 3.31e-01
 7.5	iso	r	  9.289	0.014	  9.046	  4.148	3.644	 -5.619	 -5.215	 1.153	 1.229	 0.793	    24.61	 0.4236	   0.000	 3.31e-01
 7.5	iso	r	  9.289	0.014	  9.046	  4.151	3.652	 -5.627	 -5.256	 1.096	 1.186	 0.823	    28.43	 0.4696	   0.000	 3.31e-01
 7.5	iso	r	  9.289	0.014	  9.046	  4.154	3.659	 -5.635	 -5.302	 1.031	 1.144	 0.854	    32.24	 0.5157	   0.000	 3.31e-01
 7.5	iso	r	  9.290	0.014	  9.046	  4.157	3.666	 -5.643	 -5.355	 0.956	 1.103	 0.885	    36.05	 0.5618	   0.000	 3.31e-01
 7.5	iso	r	  9.290	0.014	  9.046	  4.160	3.673	 -5.651	 -5.407	 0.880	 1.062	 0.917	    39.86	 0.6078	   0.000	 3.31e-01
 7.5	iso	r	  9.290	0.014	  9.046	  4.164	3.680	 -5.659	 -5.452	 0.817	 1.020	 0.950	    43.67	 0.6539	   0.000	 3.31e-01
 7.5	iso	r	  9.290	0.014	  9.046	  4.167	3.688	 -5.667	 -5.488	 0.768	 0.979	 0.983	    47.48	 0.7000	   0.000	 3.31e-01
 7.5	iso	r	  9.290	0.014	  9.046	  4.168	3.694	 -5.671	 -5.514	 0.730	 0.946	 1.010	    52.02	 0.7255	   0.000	 3.31e-01
 7.5	iso	r	  9.290	0.014	  9.046	  4.170	3.699	 -5.675	 -5.538	 0.695	 0.915	 1.034	    56.72	 0.7465	   0.000	 3.31e-01
 7.5	iso	r	  9.290	0.014	  9.045	  4.172	3.704	 -5.679	 -5.557	 0.664	 0.884	 1.059	    61.42	 0.7675	 -24.258	 3.31e-01
 7.5	iso	r	  9.290	0.014	  9.045	  4.173	3.710	 -5.683	 -5.576	 0.640	 0.858	 1.084	    66.12	 0.7885	 -21.510	 3.31e-01
 7.5	iso	r	  9.291	0.014	  9.045	  4.175	3.715	 -5.686	 -5.596	 0.618	 0.832	 1.110	    70.82	 0.8095	 -18.763	 3.31e-01
 7.5	iso	r	  9.291	0.014	  9.045	  4.176	3.720	 -5.690	 -5.615	 0.595	 0.807	 1.136	    75.51	 0.8305	 -16.015	 3.31e-01
 7.5	iso	r	  9.291	0.014	  9.045	  4.178	3.726	 -5.694	 -5.634	 0.572	 0.781	 1.163	    80.21	 0.8515	 -13.268	 3.31e-01
 7.5	iso	r	  9.291	0.014	  9.045	  4.179	3.731	 -5.698	 -5.654	 0.549	 0.755	 1.190	    84.91	 0.8725	 -10.521	 3.31e-01
 7.5	iso	r	  9.291	0.014	  9.045	  4.180	3.737	 -5.701	 -5.674	 0.525	 0.728	 1.217	    88.09	 0.8849	  -9.908	 3.31e-01
 7.5	iso	r	  9.291	0.014	  9.045	  4.181	3.743	 -5.703	 -5.694	 0.499	 0.698	 1.241	    88.79	 0.8834	 -12.781	 3.31e-01
 7.5	iso	r	  9.291	0.014	  9.045	  4.182	3.750	 -5.705	 -5.710	 0.485	 0.671	 1.265	    89.49	 0.8819	 -15.653	 3.31e-01
 7.5	iso	r	  9.291	0.014	  9.045	  4.183	3.756	 -5.707	 -5.725	 0.472	 0.643	 1.289	    90.19	 0.8804	 -18.526	 3.31e-01
 7.5	iso	r	  9.292	0.014	  9.045	  4.184	3.762	 -5.709	 -5.741	 0.458	 0.616	 1.313	    90.89	 0.8789	 -21.398	 3.31e-01
 7.5	iso	r	  9.292	0.014	  9.045	  4.184	3.769	 -5.711	 -5.755	 0.444	 0.590	 1.337	    91.59	 0.8774	 -24.270	 3.31e-01
 7.5	iso	r	  9.292	0.014	  9.045	  4.185	3.775	 -5.713	 -5.766	 0.430	 0.566	 1.361	    92.29	 0.8759	   0.000	 3.31e-01
 7.5	iso	r	  9.292	0.014	  9.045	  4.186	3.781	 -5.715	 -5.777	 0.417	 0.543	 1.385	    92.99	 0.8744	   0.000	 3.31e-01
 7.5	iso	r	  9.292	0.014	  9.045	  4.186	3.787	 -5.716	 -5.787	 0.404	 0.522	 1.406	    93.54	 0.8726	   0.000	 3.31e-01
 7.5	iso	r	  9.292	0.014	  9.045	  4.187	3.792	 -5.717	 -5.795	 0.395	 0.505	 1.423	    93.75	 0.8698	   0.000	 3.31e-01
 7.5	iso	r	  9.292	0.014	  9.045	  4.187	3.796	 -5.717	 -5.800	 0.385	 0.490	 1.440	    93.96	 0.8671	   0.000	 3.31e-01
 7.5	iso	r	  9.292	0.014	  9.045	  4.187	3.800	 -5.718	 -5.805	 0.376	 0.476	 1.456	    94.16	 0.8644	   0.000	 3.31e-01
 7.5	iso	r	  9.292	0.014	  9.045	  4.187	3.805	 -5.718	 -5.810	 0.366	 0.461	 1.473	    94.37	 0.8617	   0.000	 3.31e-01
 7.5	iso	r	  9.293	0.014	  9.045	  4.188	3.809	 -5.719	 -5.814	 0.357	 0.446	 1.489	    94.58	 0.8589	   0.000	 3.31e-01
 7.5	iso	r	  9.293	0.014	  9.045	  4.188	3.814	 -5.719	 -5.819	 0.347	 0.432	 1.506	    94.78	 0.8562	   0.000	 3.31e-01
 7.5	iso	r	  9.293	0.014	  9.045	  4.188	3.818	 -5.720	 -5.824	 0.338	 0.417	 1.523	    94.99	 0.8535	   0.000	 3.31e-01
 7.5	iso	r	  9.293	0.014	  9.045	  4.188	3.823	 -5.720	 -5.829	 0.328	 0.403	 1.539	    95.20	 0.8508	   0.000	 3.31e-01
 7.5	iso	r	  9.293	0.014	  9.045	  4.188	3.826	 -5.720	 -5.832	 0.321	 0.393	 1.551	    95.06	 0.8481	   0.000	 3.31e-01
 7.5	iso	r	  9.293	0.014	  9.045	  4.188	3.829	 -5.721	 -5.835	 0.315	 0.383	 1.561	    94.89	 0.8453	   0.000	 3.31e-01
 7.5	iso	r	  9.293	0.014	  9.045	  4.188	3.832	 -5.721	 -5.838	 0.309	 0.374	 1.572	    94.72	 0.8426	   0.000	 3.31e-01
 7.5	iso	r	  9.293	0.014	  9.046	  4.188	3.835	 -5.721	 -5.841	 0.302	 0.364	 1.583	    94.54	 0.8399	   0.000	 3.31e-01
 7.5	iso	r	  9.294	0.014	  9.046	  4.189	3.838	 -5.722	 -5.844	 0.296	 0.354	 1.594	    94.37	 0.8372	   0.000	 3.31e-01
 7.5	iso	r	  9.294	0.014	  9.046	  4.189	3.840	 -5.722	 -5.847	 0.291	 0.346	 1.603	    94.30	 0.8348	   0.000	 3.31e-01
 7.5	iso	r	  9.294	0.014	  9.046	  4.189	3.842	 -5.722	 -5.849	 0.286	 0.339	 1.611	    94.30	 0.8325	   0.000	 3.31e-01
 7.5	iso	r	  9.294	0.014	  9.046	  4.189	3.844	 -5.722	 -5.851	 0.281	 0.332	 1.619	    94.29	 0.8302	   0.000	 3.31e-01
 7.5	iso	r	  9.294	0.014	  9.046	  4.189	3.847	 -5.722	 -5.852	 0.276	 0.326	 1.627	    94.29	 0.8278	   0.000	 3.31e-01
 7.5	iso	r	  9.294	0.014	  9.046	  4.189	3.849	 -5.722	 -5.853	 0.271	 0.320	 1.635	    94.28	 0.8255	   0.000	 3.31e-01
 7.5	iso	r	  9.294	0.014	  9.046	  4.189	3.851	 -5.722	 -5.853	 0.266	 0.314	 1.643	    94.26	 0.8233	   0.000	 3.31e-01
 7.5	iso	r	  9.294	0.014	  9.046	  4.189	3.854	 -5.722	 -5.854	 0.259	 0.305	 1.654	    93.95	 0.8190	   0.000	 3.31e-01
 7.5	iso	r	  9.295	0.014	  9.046	  4.189	3.857	 -5.722	 -5.855	 0.251	 0.296	 1.666	    93.64	 0.8147	   0.000	 3.31e-01
 7.5	iso	r	  9.295	0.014	  9.046	  4.189	3.860	 -5.722	 -5.855	 0.244	 0.287	 1.678	    93.36	 0.8106	   0.000	 3.31e-01
 7.5	iso	r	  9.295	0.014	  9.046	  4.189	3.863	 -5.722	 -5.856	 0.238	 0.281	 1.686	    93.35	 0.8076	   0.000	 3.31e-01
 7.5	iso	r	  9.295	0.014	  9.046	  4.189	3.865	 -5.722	 -5.857	 0.233	 0.275	 1.694	    93.34	 0.8045	   0.000	 3.31e-01
 7.5	iso	r	  9.296	0.014	  9.046	  4.189	3.867	 -5.722	 -5.857	 0.228	 0.269	 1.701	    93.28	 0.8016	   0.000	 3.31e-01
 7.5	iso	r	  9.296	0.014	  9.046	  4.189	3.870	 -5.722	 -5.858	 0.221	 0.260	 1.712	    92.71	 0.7961	   0.000	 3.31e-01
 7.5	iso	r	  9.297	0.014	  9.047	  4.189	3.873	 -5.723	 -5.859	 0.215	 0.253	 1.722	    92.16	 0.7908	   0.000	 3.31e-01
 7.5	iso	r	  9.297	0.014	  9.047	  4.189	3.875	 -5.723	 -5.860	 0.209	 0.247	 1.729	    91.64	 0.7859	   0.000	 3.31e-01
 7.5	iso	r	  9.298	0.014	  9.047	  4.189	3.878	 -5.724	 -5.861	 0.203	 0.239	 1.739	    90.78	 0.7775	   0.000	 3.31e-01
 7.5	iso	r	  9.300	0.014	  9.048	  4.191	3.880	 -5.726	 -5.864	 0.198	 0.233	 1.743	    88.52	 0.7657	   0.000	 3.31e-01
 7.5	iso	r	  9.304	0.014	  9.050	  4.195	3.882	 -5.738	 -5.876	 0.192	 0.226	 1.745	    86.92	 0.7540	   0.000	 3.31e-01
 7.5	iso	r	  9.311	0.014	  9.053	  4.201	3.884	 -5.754	 -5.892	 0.190	 0.224	 1.739	    83.82	 0.7357	   0.000	 3.31e-01
 7.5	iso	r	  9.315	0.014	  9.054	  4.204	3.880	 -5.760	 -5.897	 0.197	 0.232	 1.723	    81.79	 0.7276	   0.000	 3.31e-01
 7.5	iso	r	  9.323	0.014	  9.058	  4.211	3.878	 -5.778	 -5.915	 0.203	 0.239	 1.704	    79.58	 0.7177	   0.000	 3.31e-01
 7.5	iso	r	  9.327	0.014	  9.059	  4.214	3.876	 -5.784	 -5.921	 0.207	 0.244	 1.692	    78.03	 0.7106	   0.000	 3.31e-01
 7.5	iso	r	  9.329	0.014	  9.060	  4.215	3.874	 -5.787	 -5.923	 0.213	 0.250	 1.681	    76.92	 0.7064	   0.000	 3.31e-01
 7.5	iso	r	  9.332	0.014	  9.062	  4.218	3.870	 -5.796	 -5.931	 0.220	 0.260	 1.664	    75.36	 0.7010	   0.000	 3.31e-01
 7.5	iso	r	  9.340	0.014	  9.065	  4.228	3.872	 -5.820	 -5.955	 0.216	 0.254	 1.661	    74.92	 0.6963	   0.000	 3.31e-01
 7.5	iso	r	  9.348	0.014	  9.067	  4.234	3.873	 -5.836	 -5.972	 0.215	 0.253	 1.654	    73.51	 0.6872	   0.000	 3.31e-01
 7.5	iso	r	  9.350	0.014	  9.068	  4.235	3.871	 -5.838	 -5.973	 0.219	 0.258	 1.647	    72.66	 0.6833	   0.000	 3.31e-01
 7.5	iso	r	  9.351	0.014	  9.068	  4.236	3.868	 -5.840	 -5.975	 0.226	 0.266	 1.633	    71.64	 0.6800	   0.000	 3.31e-01
 7.5	iso	r	  9.353	0.014	  9.069	  4.237	3.865	 -5.843	 -5.977	 0.234	 0.275	 1.618	    70.54	 0.6768	   0.000	 3.31e-01
 7.5	iso	r	  9.357	0.014	  9.070	  4.242	3.862	 -5.855	 -5.988	 0.239	 0.282	 1.604	    69.50	 0.6732	   0.000	 3.31e-01
 7.5	iso	r	  9.365	0.014	  9.073	  4.249	3.862	 -5.872	 -6.006	 0.240	 0.283	 1.593	    67.83	 0.6624	   0.000	 3.31e-01
 7.5	iso	r	  9.367	0.014	  9.073	  4.250	3.861	 -5.875	 -6.008	 0.243	 0.287	 1.586	    67.02	 0.6584	   0.000	 3.31e-01
 7.5	iso	r	  9.369	0.014	  9.074	  4.251	3.858	 -5.878	 -6.011	 0.250	 0.295	 1.572	    65.86	 0.6540	   0.000	 3.31e-01
 7.5	iso	r	  9.372	0.014	  9.075	  4.256	3.855	 -5.890	 -6.022	 0.257	 0.303	 1.555	    64.75	 0.6498	   0.000	 3.31e-01
 7.5	iso	r	  9.376	0.014	  9.076	  4.259	3.855	 -5.898	 -6.030	 0.256	 0.302	 1.552	    63.97	 0.6441	   0.000	 3.31e-01
 7.5	iso	r	  9.378	0.014	  9.076	  4.261	3.853	 -5.902	 -6.034	 0.261	 0.308	 1.542	    63.22	 0.6410	   0.000	 3.31e-01
 7.5	iso	r	  9.380	0.014	  9.077	  4.262	3.851	 -5.904	 -6.035	 0.267	 0.314	 1.531	    62.34	 0.6369	   0.000	 3.31e-01
 7.5	iso	r	  9.381	0.014	  9.077	  4.262	3.849	 -5.905	 -6.036	 0.271	 0.320	 1.522	    61.73	 0.6348	   0.000	 3.31e-01
 7.5	iso	r	  9.383	0.014	  9.078	  4.264	3.845	 -5.910	 -6.040	 0.280	 0.329	 1.506	    60.71	 0.6315	   0.000	 3.31e-01
 7.5	iso	r	  9.387	0.014	  9.079	  4.268	3.843	 -5.919	 -6.047	 0.285	 0.337	 1.492	    59.46	 0.6252	   0.000	 3.31e-01
 7.5	iso	r	  9.388	0.014	  9.079	  4.268	3.842	 -5.919	 -6.046	 0.288	 0.341	 1.486	    58.89	 0.6220	   0.000	 3.31e-01
 7.5	iso	r	  9.389	0.014	  9.079	  4.268	3.839	 -5.919	 -6.043	 0.293	 0.350	 1.475	    58.02	 0.6184	   0.000	 3.31e-01
 7.5	iso	r	  9.390	0.014	  9.079	  4.268	3.836	 -5.920	 -6.041	 0.299	 0.359	 1.463	    57.18	 0.6150	   0.000	 3.31e-01
 7.5	iso	r	  9.391	0.014	  9.079	  4.268	3.834	 -5.921	 -6.040	 0.305	 0.367	 1.452	    56.54	 0.6126	   0.000	 3.31e-01
 7.5	iso	r	  9.392	0.014	  9.080	  4.269	3.831	 -5.923	 -6.040	 0.311	 0.376	 1.440	    55.83	 0.6107	   0.000	 3.31e-01
 7.5	iso	r	  9.392	0.014	  9.080	  4.269	3.829	 -5.923	 -6.037	 0.315	 0.384	 1.431	    55.13	 0.6074	   0.000	 3.31e-01
 7.5	iso	r	  9.393	0.014	  9.080	  4.270	3.826	 -5.925	 -6.037	 0.320	 0.392	 1.420	    54.49	 0.6049	   0.000	 3.31e-01
 7.5	iso	r	  9.394	0.014	  9.080	  4.271	3.824	 -5.928	 -6.037	 0.326	 0.400	 1.409	    53.89	 0.6030	   0.000	 3.31e-01
 7.5	iso	r	  9.395	0.014	  9.081	  4.272	3.821	 -5.931	 -6.038	 0.331	 0.408	 1.398	    53.28	 0.6010	   0.000	 3.31e-01
 7.5	iso	r	  9.397	0.014	  9.081	  4.274	3.819	 -5.935	 -6.041	 0.335	 0.414	 1.387	    52.53	 0.5970	   0.000	 3.31e-01
 7.5	iso	r	  9.401	0.014	  9.083	  4.280	3.817	 -5.949	 -6.052	 0.340	 0.421	 1.373	    51.53	 0.5915	   0.000	 3.31e-01
 7.5	iso	r	  9.403	0.014	  9.083	  4.284	3.815	 -5.959	 -6.060	 0.344	 0.427	 1.361	    51.05	 0.5902	   0.000	 3.31e-01
 7.5	iso	r	  9.405	0.014	  9.084	  4.288	3.814	 -5.969	 -6.069	 0.348	 0.433	 1.350	    50.56	 0.5890	   0.000	 3.31e-01
 7.5	iso	r	  9.406	0.014	  9.084	  4.289	3.812	 -5.973	 -6.071	 0.352	 0.438	 1.341	    50.15	 0.5863	   0.000	 3.31e-01
 7.5	iso	r	  9.406	0.014	  9.084	  4.289	3.809	 -5.972	 -6.068	 0.358	 0.448	 1.329	    49.52	 0.5796	   0.000	 3.31e-01
 7.5	iso	r	  9.407	0.014	  9.084	  4.289	3.806	 -5.972	 -6.064	 0.364	 0.457	 1.317	    48.89	 0.5729	   0.000	 3.31e-01
 7.5	iso	r	  9.407	0.014	  9.084	  4.288	3.803	 -5.971	 -6.061	 0.370	 0.466	 1.306	    48.26	 0.5662	   0.000	 3.31e-01
 7.5	iso	r	  9.408	0.014	  9.085	  4.288	3.801	 -5.970	 -6.058	 0.376	 0.475	 1.294	    47.63	 0.5595	   0.000	 3.31e-01
 7.5	iso	r	  9.408	0.014	  9.085	  4.288	3.798	 -5.970	 -6.054	 0.382	 0.484	 1.282	    47.00	 0.5527	   0.000	 3.31e-01
 7.5	iso	r	  9.409	0.014	  9.085	  4.288	3.795	 -5.969	 -6.051	 0.388	 0.493	 1.271	    46.37	 0.5460	   0.000	 3.31e-01
 7.5	iso	r	  9.409	0.014	  9.085	  4.287	3.792	 -5.968	 -6.047	 0.394	 0.503	 1.259	    45.74	 0.5393	   0.000	 3.31e-01
 7.5	iso	r	  9.409	0.014	  9.085	  4.287	3.791	 -5.968	 -6.045	 0.396	 0.508	 1.253	    45.43	 0.5359	   0.000	 3.31e-01
