#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-11-14T21:13:34 [V7.4.1]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-11-14T21:13:34	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-source=J/A+A/537/A146/iso&-order=I&-out=logAge&logAge=7&-out=iso&iso=iso&-out=Rot&Rot=r&-out=Mini&-out=Zini&Zini=0.014&-out=Mass&-out=logL&-out=logTe&-out=Mbol&-out=Vmag&-out=U-B&-out=B-V&-out=logg&-out=Veq&-out=OOc&-out=logdM/dtm&-out=He4&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.1	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	    IVOID of underlying data collection
#INFO	creator=Ekstrom S.	    First author or institution
#INFO	cites=bibcode:2012A&A...537A.146E	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35370146	    Dataset identifier that can be used for citation
#INFO	publication_date=2012-04-03	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_537_A146_iso:
#Name: J/A+A/537/A146/iso
#Title: Isochrnones
#Column	logAge	(F4.1)	Initial age	[ucd=time.age]
#Column	iso	(A3)	Isochrone for this age	[ucd=meta.ref.url]
#Column	Rot	(A1)	[nr] r for rotation, n for no rotation	[ucd=meta.code]
#Column	Mini	(F7.3)	Initial mass	[ucd=phys.mass]
#Column	Zini	(F5.3)	[0.014] Initial metallicity	[ucd=phys.abund.Z]
#Column	Mass	(F7.3)	Actual mass at the age of the isochrone	[ucd=phys.mass]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
#Column	Mbol	(F7.3)	Bolometric magnitude	[ucd=phys.magAbs.bol]
#Column	Vmag	(F7.3)	V-band absolute magnitude	[ucd=phot.mag;em.opt.V]
#Column	U-B	(F6.3)	U-B colour index	[ucd=phot.color;em.opt.U;em.opt.B]
#Column	B-V	(F6.3)	B-V colour index	[ucd=phot.color;em.opt.B;em.opt.V]
#Column	logg	(F6.3)	Polar effective surface gravity in log scale	[ucd=instr.scale]
#Column	Veq	(F9.2)	Equatorial velocity	[ucd=phys.veloc;pos.eq]
#Column	OOc	(F7.4)	Actual {Omega}_surf_/{Omega}_crit_	[ucd=stat.fit.param]
#Column	logdM/dtm	(F8.3)	Mechanical mass loss in log scale	[ucd=phys.mass.loss]
#Column	He4	(E9.2)	4He surface abundance (mass fraction)	[ucd=phys.abund]
logAge	iso	Rot	Mini	Zini	Mass	logL	logTe	Mbol	Vmag	U-B	B-V	logg	Veq	OOc	logdM/dtm	He4
 7.5	iso	r	  1.701	0.014	  1.701	  0.905	3.898	  2.487	  2.464	 0.100	 0.193	 4.346	   168.25	 0.6122	   0.000	 2.66e-01
 7.5	iso	r	  1.716	0.014	  1.716	  0.921	3.901	  2.447	  2.426	 0.100	 0.184	 4.347	   168.42	 0.6111	   0.000	 2.66e-01
 7.5	iso	r	  1.731	0.014	  1.731	  0.937	3.905	  2.408	  2.390	 0.099	 0.176	 4.348	   168.58	 0.6100	   0.000	 2.66e-01
 7.5	iso	r	  1.746	0.014	  1.746	  0.953	3.908	  2.368	  2.356	 0.098	 0.168	 4.350	   168.73	 0.6089	   0.000	 2.66e-01
 7.5	iso	r	  1.761	0.014	  1.761	  0.968	3.911	  2.330	  2.322	 0.097	 0.161	 4.351	   168.87	 0.6077	   0.000	 2.66e-01
 7.5	iso	r	  1.776	0.014	  1.776	  0.984	3.915	  2.291	  2.289	 0.096	 0.153	 4.352	   169.00	 0.6066	   0.000	 2.66e-01
 7.5	iso	r	  1.791	0.014	  1.791	  0.999	3.918	  2.253	  2.256	 0.094	 0.146	 4.353	   169.12	 0.6054	   0.000	 2.66e-01
 7.5	iso	r	  1.806	0.014	  1.806	  1.014	3.921	  2.215	  2.223	 0.093	 0.138	 4.354	   169.22	 0.6042	   0.000	 2.66e-01
 7.5	iso	r	  1.821	0.014	  1.821	  1.029	3.924	  2.177	  2.190	 0.092	 0.131	 4.356	   169.31	 0.6030	   0.000	 2.66e-01
 7.5	iso	r	  1.836	0.014	  1.836	  1.044	3.928	  2.140	  2.158	 0.091	 0.123	 4.357	   169.40	 0.6018	   0.000	 2.66e-01
 7.5	iso	r	  1.850	0.014	  1.850	  1.059	3.931	  2.103	  2.128	 0.087	 0.115	 4.358	   169.47	 0.6006	   0.000	 2.66e-01
 7.5	iso	r	  1.865	0.014	  1.865	  1.074	3.934	  2.066	  2.100	 0.082	 0.106	 4.359	   169.53	 0.5993	   0.000	 2.66e-01
 7.5	iso	r	  1.880	0.014	  1.880	  1.088	3.937	  2.030	  2.072	 0.077	 0.098	 4.360	   169.58	 0.5980	   0.000	 2.66e-01
 7.5	iso	r	  1.895	0.014	  1.895	  1.102	3.940	  1.994	  2.045	 0.072	 0.089	 4.361	   169.62	 0.5968	   0.000	 2.66e-01
 7.5	iso	r	  1.910	0.014	  1.910	  1.117	3.943	  1.958	  2.017	 0.068	 0.081	 4.362	   169.65	 0.5955	   0.000	 2.66e-01
 7.5	iso	r	  1.925	0.014	  1.925	  1.131	3.946	  1.922	  1.990	 0.063	 0.072	 4.363	   169.66	 0.5942	   0.000	 2.66e-01
 7.5	iso	r	  1.940	0.014	  1.940	  1.145	3.949	  1.887	  1.963	 0.058	 0.064	 4.364	   169.67	 0.5928	   0.000	 2.66e-01
 7.5	iso	r	  1.955	0.014	  1.955	  1.159	3.952	  1.852	  1.937	 0.053	 0.056	 4.365	   169.67	 0.5915	   0.000	 2.66e-01
 7.5	iso	r	  1.970	0.014	  1.970	  1.173	3.955	  1.817	  1.910	 0.048	 0.048	 4.366	   169.65	 0.5902	   0.000	 2.66e-01
 7.5	iso	r	  1.985	0.014	  1.985	  1.187	3.958	  1.783	  1.884	 0.044	 0.042	 4.367	   169.62	 0.5888	   0.000	 2.66e-01
 7.5	iso	r	  1.999	0.014	  1.999	  1.201	3.961	  1.749	  1.858	 0.039	 0.036	 4.368	   169.59	 0.5874	   0.000	 2.66e-01
 7.5	iso	r	  2.014	0.014	  2.014	  1.214	3.963	  1.716	  1.834	 0.034	 0.030	 4.369	   169.24	 0.5853	   0.000	 2.66e-01
 7.5	iso	r	  2.029	0.014	  2.029	  1.226	3.966	  1.684	  1.809	 0.030	 0.025	 4.369	   168.87	 0.5833	   0.000	 2.66e-01
 7.5	iso	r	  2.044	0.014	  2.044	  1.239	3.968	  1.653	  1.784	 0.026	 0.020	 4.369	   168.50	 0.5812	   0.000	 2.66e-01
 7.5	iso	r	  2.059	0.014	  2.059	  1.252	3.971	  1.621	  1.760	 0.022	 0.015	 4.369	   168.13	 0.5791	   0.000	 2.66e-01
 7.5	iso	r	  2.074	0.014	  2.074	  1.264	3.973	  1.590	  1.736	 0.018	 0.010	 4.369	   167.76	 0.5771	   0.000	 2.66e-01
 7.5	iso	r	  2.104	0.014	  2.104	  1.289	3.978	  1.528	  1.688	 0.010	 0.000	 4.369	   167.01	 0.5730	   0.000	 2.66e-01
 7.5	iso	r	  2.134	0.014	  2.134	  1.313	3.983	  1.467	  1.646	-0.005	-0.006	 4.369	   166.83	 0.5706	   0.000	 2.66e-01
 7.5	iso	r	  2.163	0.014	  2.163	  1.337	3.987	  1.407	  1.605	-0.020	-0.013	 4.369	   166.69	 0.5683	   0.000	 2.66e-01
 7.5	iso	r	  2.193	0.014	  2.193	  1.361	3.992	  1.348	  1.564	-0.034	-0.019	 4.369	   166.52	 0.5661	   0.000	 2.66e-01
 7.5	iso	r	  2.223	0.014	  2.223	  1.384	3.996	  1.289	  1.524	-0.048	-0.025	 4.369	   166.34	 0.5639	   0.000	 2.66e-01
 7.5	iso	r	  2.253	0.014	  2.253	  1.408	4.001	  1.231	  1.484	-0.063	-0.031	 4.369	   166.14	 0.5616	   0.000	 2.66e-01
 7.5	iso	r	  2.312	0.014	  2.312	  1.453	4.009	  1.117	  1.413	-0.096	-0.040	 4.369	   165.66	 0.5571	   0.000	 2.66e-01
 7.5	iso	r	  2.372	0.014	  2.372	  1.498	4.018	  1.006	  1.342	-0.128	-0.050	 4.369	   165.10	 0.5525	   0.000	 2.66e-01
 7.5	iso	r	  2.432	0.014	  2.432	  1.541	4.026	  0.897	  1.274	-0.160	-0.058	 4.368	   164.45	 0.5478	   0.000	 2.66e-01
 7.5	iso	r	  2.491	0.014	  2.491	  1.584	4.034	  0.791	  1.206	-0.191	-0.067	 4.368	   163.70	 0.5431	   0.000	 2.66e-01
 7.5	iso	r	  2.551	0.014	  2.551	  1.624	4.041	  0.690	  1.140	-0.218	-0.075	 4.366	   163.19	 0.5395	   0.000	 2.66e-01
 7.5	iso	r	  2.610	0.014	  2.610	  1.663	4.048	  0.592	  1.080	-0.240	-0.081	 4.363	   162.83	 0.5364	   0.000	 2.66e-01
 7.5	iso	r	  2.670	0.014	  2.670	  1.701	4.054	  0.497	  1.020	-0.261	-0.087	 4.361	   162.64	 0.5337	   0.000	 2.66e-01
 7.5	iso	r	  2.730	0.014	  2.730	  1.739	4.061	  0.403	  0.962	-0.281	-0.093	 4.358	   162.41	 0.5310	   0.000	 2.66e-01
 7.5	iso	r	  2.789	0.014	  2.789	  1.775	4.067	  0.312	  0.905	-0.301	-0.099	 4.355	   162.13	 0.5282	   0.000	 2.66e-01
 7.5	iso	r	  2.849	0.014	  2.849	  1.811	4.073	  0.222	  0.849	-0.321	-0.104	 4.353	   161.81	 0.5254	   0.000	 2.66e-01
 7.5	iso	r	  2.968	0.014	  2.968	  1.882	4.085	  0.046	  0.742	-0.355	-0.113	 4.347	   161.17	 0.5203	   0.000	 2.66e-01
 7.5	iso	r	  3.087	0.014	  3.087	  1.948	4.096	 -0.120	  0.641	-0.383	-0.120	 4.341	   160.99	 0.5171	   0.000	 2.66e-01
 7.5	iso	r	  3.206	0.014	  3.206	  2.011	4.106	 -0.278	  0.545	-0.410	-0.126	 4.335	   160.85	 0.5143	   0.000	 2.66e-01
 7.5	iso	r	  3.326	0.014	  3.326	  2.072	4.116	 -0.431	  0.451	-0.434	-0.131	 4.329	   161.14	 0.5124	   0.000	 2.66e-01
 7.5	iso	r	  3.445	0.014	  3.445	  2.132	4.125	 -0.579	  0.361	-0.454	-0.137	 4.322	   161.42	 0.5108	   0.000	 2.66e-01
 7.5	iso	r	  3.564	0.014	  3.564	  2.189	4.134	 -0.723	  0.273	-0.474	-0.143	 4.315	   162.05	 0.5101	   0.000	 2.66e-01
 7.5	iso	r	  3.683	0.014	  3.683	  2.245	4.143	 -0.863	  0.187	-0.493	-0.148	 4.307	   162.68	 0.5098	   0.000	 2.66e-01
 7.5	iso	r	  3.802	0.014	  3.802	  2.300	4.151	 -0.999	  0.103	-0.514	-0.153	 4.300	   163.26	 0.5100	   0.000	 2.66e-01
 7.5	iso	r	  3.922	0.014	  3.922	  2.353	4.159	 -1.132	  0.021	-0.535	-0.159	 4.293	   164.21	 0.5106	   0.000	 2.66e-01
 7.5	iso	r	  4.041	0.014	  4.041	  2.404	4.167	 -1.260	 -0.058	-0.556	-0.164	 4.286	   165.11	 0.5110	   0.000	 2.66e-01
 7.5	iso	r	  4.160	0.014	  4.160	  2.452	4.174	 -1.381	 -0.132	-0.575	-0.169	 4.279	   165.37	 0.5109	   0.000	 2.66e-01
 7.5	iso	r	  4.279	0.014	  4.279	  2.500	4.181	 -1.500	 -0.208	-0.588	-0.172	 4.272	   166.12	 0.5111	   0.000	 2.66e-01
 7.5	iso	r	  4.398	0.014	  4.398	  2.547	4.188	 -1.617	 -0.282	-0.598	-0.174	 4.266	   166.67	 0.5114	   0.000	 2.66e-01
 7.5	iso	r	  4.518	0.014	  4.518	  2.592	4.195	 -1.731	 -0.355	-0.607	-0.177	 4.259	   166.82	 0.5117	   0.000	 2.66e-01
 7.5	iso	r	  4.637	0.014	  4.637	  2.637	4.202	 -1.844	 -0.428	-0.617	-0.179	 4.251	   167.63	 0.5123	   0.000	 2.66e-01
 7.5	iso	r	  4.756	0.014	  4.756	  2.682	4.208	 -1.954	 -0.500	-0.628	-0.182	 4.244	   168.43	 0.5129	   0.000	 2.66e-01
 7.5	iso	r	  4.875	0.014	  4.875	  2.725	4.214	 -2.062	 -0.573	-0.640	-0.184	 4.236	   168.63	 0.5136	   0.000	 2.66e-01
 7.5	iso	r	  4.994	0.014	  4.994	  2.768	4.220	 -2.169	 -0.645	-0.652	-0.186	 4.228	   168.97	 0.5144	   0.000	 2.66e-01
 7.5	iso	r	  5.114	0.014	  5.114	  2.808	4.226	 -2.270	 -0.714	-0.662	-0.188	 4.220	   169.80	 0.5157	   0.000	 2.66e-01
 7.5	iso	r	  5.233	0.014	  5.233	  2.848	4.231	 -2.370	 -0.784	-0.672	-0.190	 4.211	   170.62	 0.5170	   0.000	 2.66e-01
 7.5	iso	r	  5.352	0.014	  5.352	  2.887	4.236	 -2.468	 -0.854	-0.680	-0.192	 4.202	   171.43	 0.5184	   0.000	 2.66e-01
 7.5	iso	r	  5.471	0.014	  5.471	  2.926	4.241	 -2.566	 -0.923	-0.688	-0.194	 4.193	   171.81	 0.5198	   0.000	 2.66e-01
 7.5	iso	r	  5.590	0.014	  5.590	  2.965	4.246	 -2.661	 -0.992	-0.696	-0.196	 4.183	   172.09	 0.5214	   0.000	 2.66e-01
 7.5	iso	r	  5.710	0.014	  5.710	  3.002	4.251	 -2.756	 -1.061	-0.703	-0.198	 4.173	   172.73	 0.5231	   0.000	 2.66e-01
 7.5	iso	r	  5.829	0.014	  5.829	  3.040	4.255	 -2.850	 -1.130	-0.710	-0.200	 4.163	   173.47	 0.5248	   0.000	 2.66e-01
 7.5	iso	r	  5.948	0.014	  5.948	  3.077	4.259	 -2.943	 -1.200	-0.716	-0.202	 4.152	   174.07	 0.5267	   0.000	 2.66e-01
 7.5	iso	r	  6.067	0.014	  6.067	  3.114	4.264	 -3.036	 -1.271	-0.722	-0.204	 4.141	   174.16	 0.5287	   0.000	 2.66e-01
 7.5	iso	r	  6.186	0.014	  6.186	  3.151	4.268	 -3.127	 -1.342	-0.728	-0.206	 4.129	   174.59	 0.5309	   0.000	 2.66e-01
 7.5	iso	r	  6.306	0.014	  6.305	  3.187	4.272	 -3.218	 -1.412	-0.733	-0.207	 4.116	   175.27	 0.5331	   0.000	 2.66e-01
 7.5	iso	r	  6.425	0.014	  6.425	  3.224	4.275	 -3.309	 -1.484	-0.738	-0.209	 4.103	   175.04	 0.5354	   0.000	 2.66e-01
 7.5	iso	r	  6.544	0.014	  6.544	  3.260	4.279	 -3.399	 -1.556	-0.744	-0.210	 4.089	   175.60	 0.5381	   0.000	 2.66e-01
 7.5	iso	r	  6.663	0.014	  6.663	  3.296	4.282	 -3.490	 -1.628	-0.748	-0.212	 4.075	   176.24	 0.5407	   0.000	 2.66e-01
 7.5	iso	r	  6.782	0.014	  6.782	  3.332	4.285	 -3.579	 -1.702	-0.753	-0.213	 4.060	   175.94	 0.5436	   0.000	 2.66e-01
 7.5	iso	r	  6.902	0.014	  6.901	  3.368	4.288	 -3.669	 -1.776	-0.757	-0.214	 4.043	   176.49	 0.5465	   0.000	 2.66e-01
 7.5	iso	r	  7.021	0.014	  7.020	  3.403	4.291	 -3.758	 -1.851	-0.761	-0.216	 4.027	   177.12	 0.5499	   0.000	 2.66e-01
 7.5	iso	r	  7.140	0.014	  7.139	  3.437	4.293	 -3.842	 -1.923	-0.764	-0.217	 4.010	   176.87	 0.5532	   0.000	 2.66e-01
 7.5	iso	r	  7.259	0.014	  7.258	  3.470	4.296	 -3.926	 -1.995	-0.767	-0.218	 3.993	   177.45	 0.5566	   0.000	 2.66e-01
 7.5	iso	r	  7.378	0.014	  7.377	  3.504	4.297	 -4.011	 -2.069	-0.770	-0.218	 3.975	   177.30	 0.5601	   0.000	 2.66e-01
 7.5	iso	r	  7.498	0.014	  7.496	  3.538	4.299	 -4.095	 -2.145	-0.772	-0.219	 3.955	   177.24	 0.5639	   0.000	 2.67e-01
 7.5	iso	r	  7.617	0.014	  7.615	  3.572	4.301	 -4.180	 -2.222	-0.774	-0.220	 3.935	   177.70	 0.5680	   0.000	 2.67e-01
 7.5	iso	r	  7.736	0.014	  7.734	  3.606	4.302	 -4.265	 -2.301	-0.776	-0.220	 3.913	   177.38	 0.5722	   0.000	 2.67e-01
 7.5	iso	r	  7.855	0.014	  7.853	  3.640	4.303	 -4.351	 -2.382	-0.778	-0.221	 3.889	   177.22	 0.5771	   0.000	 2.67e-01
 7.5	iso	r	  7.974	0.014	  7.971	  3.675	4.303	 -4.437	 -2.466	-0.778	-0.221	 3.863	   177.41	 0.5821	   0.000	 2.67e-01
 7.5	iso	r	  8.094	0.014	  8.090	  3.710	4.303	 -4.524	 -2.553	-0.778	-0.221	 3.836	   176.35	 0.5870	   0.000	 2.68e-01
 7.5	iso	r	  8.213	0.014	  8.209	  3.745	4.303	 -4.612	 -2.643	-0.778	-0.221	 3.806	   176.00	 0.5931	   0.000	 2.68e-01
 7.5	iso	r	  8.332	0.014	  8.327	  3.781	4.302	 -4.701	 -2.738	-0.776	-0.220	 3.773	   175.49	 0.5990	   0.000	 2.69e-01
 7.5	iso	r	  8.451	0.014	  8.445	  3.817	4.300	 -4.792	 -2.837	-0.774	-0.220	 3.737	   174.62	 0.6053	   0.000	 2.69e-01
 7.5	iso	r	  8.570	0.014	  8.563	  3.854	4.298	 -4.884	 -2.942	-0.770	-0.218	 3.697	   173.56	 0.6122	   0.000	 2.70e-01
 7.5	iso	r	  8.690	0.014	  8.682	  3.891	4.294	 -4.978	 -3.052	-0.766	-0.217	 3.654	   172.13	 0.6199	   0.000	 2.71e-01
 7.5	iso	r	  8.809	0.014	  8.799	  3.930	4.291	 -5.075	 -3.168	-0.761	-0.216	 3.609	   171.15	 0.6285	   0.000	 2.72e-01
 7.5	iso	r	  8.928	0.014	  8.917	  3.974	4.293	 -5.185	 -3.268	-0.763	-0.216	 3.581	   173.84	 0.6446	   0.000	 2.73e-01
 7.5	iso	r	  8.958	0.014	  8.946	  3.990	4.302	 -5.226	 -3.260	-0.777	-0.221	 3.606	   180.93	 0.6585	   0.000	 2.74e-01
 7.5	iso	r	  8.973	0.014	  8.961	  4.015	4.322	 -5.288	 -3.222	-0.808	-0.230	 3.662	   192.71	 0.6735	   0.000	 2.74e-01
 7.5	iso	r	  8.976	0.014	  8.965	  4.034	4.334	 -5.335	 -3.206	-0.827	-0.236	 3.693	   198.20	 0.6791	   0.000	 2.74e-01
 7.5	iso	r	  8.977	0.014	  8.966	  4.014	4.323	 -5.285	 -3.210	-0.810	-0.231	 3.669	   191.70	 0.6677	   0.000	 2.74e-01
 7.5	iso	r	  8.978	0.014	  8.967	  4.016	4.308	 -5.291	 -3.293	-0.787	-0.224	 3.603	   177.92	 0.6476	   0.000	 2.74e-01
 7.5	iso	r	  8.979	0.014	  8.968	  4.036	4.294	 -5.341	 -3.415	-0.766	-0.217	 3.524	   162.66	 0.6249	   0.000	 2.74e-01
 7.5	iso	r	  8.980	0.014	  8.968	  4.052	4.282	 -5.381	 -3.522	-0.748	-0.212	 3.454	   150.58	 0.6045	   0.000	 2.74e-01
 7.5	iso	r	  8.982	0.014	  8.970	  4.071	4.259	 -5.427	 -3.688	-0.715	-0.202	 3.339	   130.36	 0.5661	   0.000	 2.74e-01
 7.5	iso	r	  8.984	0.014	  8.972	  4.081	4.236	 -5.452	 -3.836	-0.680	-0.193	 3.236	   116.45	 0.5381	   0.000	 2.74e-01
 7.5	iso	r	  8.986	0.014	  8.974	  4.086	4.212	 -5.465	 -3.988	-0.636	-0.183	 3.131	   102.04	 0.5062	   0.000	 2.74e-01
 7.5	iso	r	  8.986	0.014	  8.974	  4.087	4.206	 -5.467	 -4.028	-0.623	-0.181	 3.103	    99.29	 0.4992	   0.000	 2.74e-01
 7.5	iso	r	  8.986	0.014	  8.975	  4.087	4.202	 -5.468	 -4.067	-0.630	-0.176	 3.089	    97.67	 0.4955	   0.000	 2.74e-01
 7.5	iso	r	  8.987	0.014	  8.975	  4.087	4.199	 -5.468	 -4.112	-0.641	-0.170	 3.074	    96.00	 0.4916	   0.000	 2.74e-01
 7.5	iso	r	  8.987	0.014	  8.975	  4.087	4.195	 -5.468	 -4.158	-0.653	-0.163	 3.059	    94.31	 0.4877	   0.000	 2.74e-01
 7.5	iso	r	  8.987	0.014	  8.975	  4.087	4.191	 -5.469	 -4.204	-0.665	-0.157	 3.044	    92.63	 0.4836	   0.000	 2.74e-01
 7.5	iso	r	  8.987	0.014	  8.975	  4.088	4.188	 -5.469	 -4.249	-0.678	-0.150	 3.028	    90.94	 0.4793	   0.000	 2.74e-01
 7.5	iso	r	  8.988	0.014	  8.976	  4.087	4.184	 -5.469	 -4.293	-0.690	-0.143	 3.012	    89.25	 0.4751	   0.000	 2.74e-01
 7.5	iso	r	  8.988	0.014	  8.976	  4.087	4.180	 -5.468	 -4.338	-0.704	-0.135	 2.996	    87.62	 0.4711	   0.000	 2.74e-01
 7.5	iso	r	  8.988	0.014	  8.976	  4.087	4.175	 -5.468	 -4.382	-0.717	-0.128	 2.979	    85.87	 0.4666	   0.000	 2.74e-01
 7.5	iso	r	  8.988	0.014	  8.976	  4.087	4.171	 -5.467	 -4.426	-0.730	-0.119	 2.962	    84.15	 0.4622	   0.000	 2.74e-01
 7.5	iso	r	  8.988	0.014	  8.977	  4.086	4.167	 -5.466	 -4.469	-0.744	-0.111	 2.944	    82.47	 0.4577	   0.000	 2.74e-01
 7.5	iso	r	  8.989	0.014	  8.977	  4.086	4.162	 -5.465	 -4.511	-0.759	-0.102	 2.926	    80.72	 0.4532	   0.000	 2.74e-01
 7.5	iso	r	  8.989	0.014	  8.977	  4.085	4.158	 -5.464	 -4.553	-0.776	-0.093	 2.907	    78.97	 0.4486	   0.000	 2.74e-01
 7.5	iso	r	  8.989	0.014	  8.978	  4.084	4.148	 -5.460	 -4.598	-0.773	-0.086	 2.868	    75.47	 0.4390	   0.000	 2.74e-01
 7.5	iso	r	  8.990	0.014	  8.978	  4.082	4.137	 -5.456	 -4.636	-0.760	-0.080	 2.826	    71.89	 0.4289	   0.000	 2.74e-01
 7.5	iso	r	  8.990	0.014	  8.978	  4.080	4.125	 -5.450	 -4.668	-0.747	-0.074	 2.781	    68.16	 0.4181	   0.000	 2.74e-01
 7.5	iso	r	  8.991	0.014	  8.979	  4.077	4.113	 -5.442	 -4.701	-0.734	-0.067	 2.733	    64.43	 0.4071	   0.000	 2.74e-01
 7.5	iso	r	  8.991	0.014	  8.979	  4.073	4.099	 -5.433	 -4.736	-0.719	-0.060	 2.680	    60.50	 0.3947	   0.000	 2.74e-01
 7.5	iso	r	  8.992	0.014	  8.980	  4.069	4.084	 -5.422	 -4.773	-0.703	-0.051	 2.623	    56.56	 0.3818	   0.000	 2.74e-01
 7.5	iso	r	  8.992	0.014	  8.980	  4.063	4.067	 -5.408	 -4.810	-0.679	-0.042	 2.561	    52.60	 0.3684	   0.000	 2.74e-01
 7.5	iso	r	  8.992	0.014	  8.980	  4.060	4.058	 -5.399	 -4.830	-0.664	-0.036	 2.526	    50.69	 0.3621	   0.000	 2.74e-01
 7.5	iso	r	  8.993	0.014	  8.981	  4.056	4.048	 -5.390	 -4.850	-0.650	-0.031	 2.491	    48.78	 0.3559	   0.000	 2.74e-01
 7.5	iso	r	  8.993	0.014	  8.981	  4.052	4.038	 -5.380	 -4.872	-0.634	-0.025	 2.454	    46.77	 0.3492	   0.000	 2.74e-01
 7.5	iso	r	  8.993	0.014	  8.981	  4.050	4.032	 -5.374	 -4.892	-0.623	-0.020	 2.434	    45.70	 0.3456	   0.000	 2.74e-01
 7.5	iso	r	  8.993	0.014	  8.981	  4.047	4.026	 -5.368	 -4.914	-0.611	-0.014	 2.413	    44.77	 0.3427	   0.000	 2.74e-01
 7.5	iso	r	  8.993	0.014	  8.981	  4.045	4.020	 -5.362	 -4.936	-0.599	-0.009	 2.391	    43.84	 0.3398	   0.000	 2.74e-01
 7.5	iso	r	  8.993	0.014	  8.981	  4.042	4.014	 -5.356	 -4.959	-0.587	-0.003	 2.370	    42.92	 0.3369	   0.000	 2.74e-01
 7.5	iso	r	  8.994	0.014	  8.981	  4.039	4.008	 -5.349	 -4.980	-0.559	 0.003	 2.348	    41.99	 0.3340	   0.000	 2.74e-01
 7.5	iso	r	  8.994	0.014	  8.982	  4.036	4.002	 -5.341	 -5.000	-0.511	 0.009	 2.324	    41.05	 0.3312	   0.000	 2.74e-01
 7.5	iso	r	  8.994	0.014	  8.982	  4.033	3.995	 -5.333	 -5.020	-0.460	 0.016	 2.300	    40.12	 0.3284	   0.000	 2.74e-01
 7.5	iso	r	  8.994	0.014	  8.982	  4.030	3.988	 -5.325	 -5.041	-0.406	 0.023	 2.275	    39.20	 0.3256	   0.000	 2.74e-01
 7.5	iso	r	  8.994	0.014	  8.982	  4.026	3.980	 -5.316	 -5.062	-0.352	 0.030	 2.249	    38.28	 0.3228	   0.000	 2.74e-01
 7.5	iso	r	  8.994	0.014	  8.982	  4.023	3.973	 -5.308	 -5.083	-0.298	 0.037	 2.223	    37.36	 0.3200	   0.000	 2.74e-01
 7.5	iso	r	  8.994	0.014	  8.982	  4.019	3.965	 -5.297	 -5.106	-0.238	 0.045	 2.195	    36.22	 0.3153	   0.000	 2.74e-01
 7.5	iso	r	  8.994	0.014	  8.982	  4.015	3.957	 -5.287	 -5.130	-0.191	 0.054	 2.166	    35.07	 0.3106	   0.000	 2.74e-01
 7.5	iso	r	  8.994	0.014	  8.982	  4.010	3.948	 -5.276	 -5.157	-0.164	 0.064	 2.136	    33.87	 0.3053	   0.000	 2.74e-01
 7.5	iso	r	  8.995	0.014	  8.983	  4.006	3.939	 -5.264	 -5.198	-0.113	 0.080	 2.104	    32.62	 0.2996	   0.000	 2.74e-01
 7.5	iso	r	  8.995	0.014	  8.983	  4.001	3.930	 -5.252	 -5.251	-0.041	 0.100	 2.072	    31.38	 0.2939	   0.000	 2.74e-01
 7.5	iso	r	  8.995	0.014	  8.983	  3.996	3.920	 -5.239	 -5.293	 0.056	 0.124	 2.038	    30.17	 0.2883	   0.000	 2.74e-01
 7.5	iso	r	  8.995	0.014	  8.983	  3.990	3.910	 -5.224	 -5.323	 0.129	 0.151	 2.001	    29.00	 0.2828	   0.000	 2.74e-01
 7.5	iso	r	  8.995	0.014	  8.983	  3.984	3.900	 -5.210	 -5.332	 0.153	 0.180	 1.965	    27.83	 0.2774	   0.000	 2.74e-01
 7.5	iso	r	  8.995	0.014	  8.983	  3.977	3.888	 -5.193	 -5.332	 0.179	 0.211	 1.926	    26.48	 0.2700	   0.000	 2.74e-01
 7.5	iso	r	  8.995	0.014	  8.983	  3.970	3.876	 -5.176	 -5.312	 0.208	 0.245	 1.883	    24.98	 0.2610	   0.000	 2.74e-01
